curve,simd,orientation,layout,cache,threads,sample,phase,milliseconds,avx_msm,avx_each
bn254,off,swapped,1x16,cold,12,0,encryption,0.746286,0,0
bn254,off,swapped,1x16,cold,12,0,validation,0.934423,0,0
bn254,off,swapped,1x16,cold,12,0,share_generation,1.582004,0,0
bn254,off,swapped,1x16,cold,12,0,acceptance,6.284684,0,0
bn254,off,swapped,1x16,cold,12,0,preparation,31.003812,0,0
bn254,off,swapped,1x16,cold,12,0,precompute,3.442429,0,0
bn254,off,swapped,1x16,cold,12,0,opening,6.318240,0,0
bn254,off,swapped,1x16,cold,12,0,combiner,47.049686,0,0
bn254,off,swapped,1x16,cold,12,0,end_to_end,50.312709,0,0
bn254,off,swapped,1x16,cold,12,1,encryption,0.768836,0,0
bn254,off,swapped,1x16,cold,12,1,validation,0.949034,0,0
bn254,off,swapped,1x16,cold,12,1,share_generation,1.582103,0,0
bn254,off,swapped,1x16,cold,12,1,acceptance,6.283302,0,0
bn254,off,swapped,1x16,cold,12,1,preparation,31.010251,0,0
bn254,off,swapped,1x16,cold,12,1,precompute,3.615637,0,0
bn254,off,swapped,1x16,cold,12,1,opening,6.350905,0,0
bn254,off,swapped,1x16,cold,12,1,combiner,47.260425,0,0
bn254,off,swapped,1x16,cold,12,1,end_to_end,50.560819,0,0
bn254,off,swapped,1x16,cold,12,2,encryption,0.744052,0,0
bn254,off,swapped,1x16,cold,12,2,validation,0.944738,0,0
bn254,off,swapped,1x16,cold,12,2,share_generation,1.582604,0,0
bn254,off,swapped,1x16,cold,12,2,acceptance,6.286737,0,0
bn254,off,swapped,1x16,cold,12,2,preparation,30.999767,0,0
bn254,off,swapped,1x16,cold,12,2,precompute,3.465341,0,0
bn254,off,swapped,1x16,cold,12,2,opening,6.362360,0,0
bn254,off,swapped,1x16,cold,12,2,combiner,47.114645,0,0
bn254,off,swapped,1x16,cold,12,2,end_to_end,50.386600,0,0
bn254,off,swapped,1x16,cold,12,3,encryption,0.747126,0,0
bn254,off,swapped,1x16,cold,12,3,validation,0.952119,0,0
bn254,off,swapped,1x16,cold,12,3,share_generation,1.583455,0,0
bn254,off,swapped,1x16,cold,12,3,acceptance,6.277765,0,0
bn254,off,swapped,1x16,cold,12,3,preparation,31.008719,0,0
bn254,off,swapped,1x16,cold,12,3,precompute,3.637567,0,0
bn254,off,swapped,1x16,cold,12,3,opening,6.351065,0,0
bn254,off,swapped,1x16,cold,12,3,combiner,47.275536,0,0
bn254,off,swapped,1x16,cold,12,3,end_to_end,50.558626,0,0
bn254,off,swapped,1x16,cold,12,4,encryption,0.759504,0,0
bn254,off,swapped,1x16,cold,12,4,validation,0.944758,0,0
bn254,off,swapped,1x16,cold,12,4,share_generation,1.585688,0,0
