curve,simd,orientation,layout,cache,threads,sample,phase,milliseconds,avx_msm,avx_each
bls12_381,off,normal,1x16,cold,12,0,encryption,0.960029,0,0
bls12_381,off,normal,1x16,cold,12,0,validation,0.935936,0,0
bls12_381,off,normal,1x16,cold,12,0,share_generation,1.170488,0,0
bls12_381,off,normal,1x16,cold,12,0,acceptance,7.435014,0,0
bls12_381,off,normal,1x16,cold,12,0,preparation,105.510382,0,0
bls12_381,off,normal,1x16,cold,12,0,precompute,3.960972,0,0
bls12_381,off,normal,1x16,cold,12,0,opening,8.388634,0,0
bls12_381,off,normal,1x16,cold,12,0,combiner,125.295472,0,0
bls12_381,off,normal,1x16,cold,12,0,end_to_end,128.362706,0,0
bls12_381,off,normal,1x16,cold,12,1,encryption,0.975460,0,0
bls12_381,off,normal,1x16,cold,12,1,validation,0.922507,0,0
bls12_381,off,normal,1x16,cold,12,1,share_generation,1.156269,0,0
bls12_381,off,normal,1x16,cold,12,1,acceptance,7.402510,0,0
bls12_381,off,normal,1x16,cold,12,1,preparation,105.275558,0,0
bls12_381,off,normal,1x16,cold,12,1,precompute,3.980118,0,0
bls12_381,off,normal,1x16,cold,12,1,opening,8.411265,0,0
bls12_381,off,normal,1x16,cold,12,1,combiner,125.070123,0,0
bls12_381,off,normal,1x16,cold,12,1,end_to_end,128.124859,0,0
bls12_381,off,normal,1x16,cold,12,2,encryption,1.004981,0,0
bls12_381,off,normal,1x16,cold,12,2,validation,0.927624,0,0
bls12_381,off,normal,1x16,cold,12,2,share_generation,1.148738,0,0
bls12_381,off,normal,1x16,cold,12,2,acceptance,7.402810,0,0
bls12_381,off,normal,1x16,cold,12,2,preparation,105.356450,0,0
bls12_381,off,normal,1x16,cold,12,2,precompute,3.948865,0,0
bls12_381,off,normal,1x16,cold,12,2,opening,8.431433,0,0
bls12_381,off,normal,1x16,cold,12,2,combiner,125.139838,0,0
bls12_381,off,normal,1x16,cold,12,2,end_to_end,128.221832,0,0
bls12_381,off,normal,1x16,cold,12,3,encryption,0.978655,0,0
bls12_381,off,normal,1x16,cold,12,3,validation,0.934844,0,0
bls12_381,off,normal,1x16,cold,12,3,share_generation,1.166964,0,0
bls12_381,off,normal,1x16,cold,12,3,acceptance,7.471424,0,0
bls12_381,off,normal,1x16,cold,12,3,preparation,105.248091,0,0
bls12_381,off,normal,1x16,cold,12,3,precompute,3.841768,0,0
bls12_381,off,normal,1x16,cold,12,3,opening,8.417064,0,0
bls12_381,off,normal,1x16,cold,12,3,combiner,124.978807,0,0
bls12_381,off,normal,1x16,cold,12,3,end_to_end,128.059930,0,0
bls12_381,off,normal,1x16,cold,12,4,encryption,0.981979,0,0
bls12_381,off,normal,1x16,cold,12,4,validation,0.935655,0,0
bls12_381,off,normal,1x16,cold,12,4,share_generation,1.166293,0,0
bls12_381,off,normal,1x16,cold,12,4,acceptance,7.461631,0,0
bls12_381,off,normal,1x16,cold,12,4,preparation,105.331736,0,0
bls12_381,off,normal,1x16,cold,12,4,precompute,3.874463,0,0
bls12_381,off,normal,1x16,cold,12,4,opening,8.411946,0,0
bls12_381,off,normal,1x16,cold,12,4,combiner,125.080206,0,0
bls12_381,off,normal,1x16,cold,12,4,end_to_end,128.164824,0,0
bls12_381,off,normal,1x16,cold,12,5,encryption,0.973267,0,0
bls12_381,off,normal,1x16,cold,12,5,validation,0.926263,0,0
bls12_381,off,normal,1x16,cold,12,5,share_generation,1.148548,0,0
