curve,simd,orientation,layout,cache,threads,sample,phase,milliseconds,avx_msm,avx_each
bls12_381,off,swapped,1x16,cold,12,0,encryption,1.097318,0,0
bls12_381,off,swapped,1x16,cold,12,0,validation,1.040690,0,0
bls12_381,off,swapped,1x16,cold,12,0,share_generation,2.903619,0,0
bls12_381,off,swapped,1x16,cold,12,0,acceptance,6.464891,0,0
bls12_381,off,swapped,1x16,cold,12,0,preparation,50.674235,0,0
bls12_381,off,swapped,1x16,cold,12,0,precompute,4.883348,0,0
bls12_381,off,swapped,1x16,cold,12,0,opening,8.488031,0,0
bls12_381,off,swapped,1x16,cold,12,0,combiner,70.511066,0,0
bls12_381,off,swapped,1x16,cold,12,0,end_to_end,75.553243,0,0
bls12_381,off,swapped,1x16,cold,12,1,encryption,1.105679,0,0
bls12_381,off,swapped,1x16,cold,12,1,validation,1.052816,0,0
bls12_381,off,swapped,1x16,cold,12,1,share_generation,2.904150,0,0
bls12_381,off,swapped,1x16,cold,12,1,acceptance,6.416204,0,0
bls12_381,off,swapped,1x16,cold,12,1,preparation,50.606733,0,0
bls12_381,off,swapped,1x16,cold,12,1,precompute,4.858705,0,0
bls12_381,off,swapped,1x16,cold,12,1,opening,8.409212,0,0
bls12_381,off,swapped,1x16,cold,12,1,combiner,70.291274,0,0
bls12_381,off,swapped,1x16,cold,12,1,end_to_end,75.354410,0,0
bls12_381,off,swapped,1x16,cold,12,2,encryption,1.086943,0,0
bls12_381,off,swapped,1x16,cold,12,2,validation,1.044005,0,0
bls12_381,off,swapped,1x16,cold,12,2,share_generation,2.881118,0,0
bls12_381,off,swapped,1x16,cold,12,2,acceptance,6.392973,0,0
bls12_381,off,swapped,1x16,cold,12,2,preparation,50.566036,0,0
bls12_381,off,swapped,1x16,cold,12,2,precompute,4.715678,0,0
bls12_381,off,swapped,1x16,cold,12,2,opening,8.424393,0,0
bls12_381,off,swapped,1x16,cold,12,2,combiner,70.099631,0,0
bls12_381,off,swapped,1x16,cold,12,2,end_to_end,75.112267,0,0
bls12_381,off,swapped,1x16,cold,12,3,encryption,1.089827,0,0
bls12_381,off,swapped,1x16,cold,12,3,validation,1.047389,0,0
bls12_381,off,swapped,1x16,cold,12,3,share_generation,2.891092,0,0
bls12_381,off,swapped,1x16,cold,12,3,acceptance,6.384701,0,0
bls12_381,off,swapped,1x16,cold,12,3,preparation,50.587776,0,0
bls12_381,off,swapped,1x16,cold,12,3,precompute,4.833200,0,0
bls12_381,off,swapped,1x16,cold,12,3,opening,8.437481,0,0
bls12_381,off,swapped,1x16,cold,12,3,combiner,70.243649,0,0
bls12_381,off,swapped,1x16,cold,12,3,end_to_end,75.272377,0,0
bls12_381,off,swapped,1x16,cold,12,4,encryption,1.085611,0,0
bls12_381,off,swapped,1x16,cold,12,4,validation,1.037575,0,0
bls12_381,off,swapped,1x16,cold,12,4,share_generation,2.872055,0,0
bls12_381,off,swapped,1x16,cold,12,4,acceptance,6.412490,0,0
bls12_381,off,swapped,1x16,cold,12,4,preparation,50.557715,0,0
bls12_381,off,swapped,1x16,cold,12,4,precompute,4.836084,0,0
bls12_381,off,swapped,1x16,cold,12,4,opening,8.409152,0,0
bls12_381,off,swapped,1x16,cold,12,4,combiner,70.215941,0,0
bls12_381,off,swapped,1x16,cold,12,4,end_to_end,75.211713,0,0
bls12_381,off,swapped,1x16,cold,12,5,encryption,1.072994,0,0
bls12_381,off,swapped,1x16,cold,12,5,validation,1.041101,0,0
bls12_381,off,swapped,1x16,cold,12,5,share_generation,2.872896,0,0
bls12_381,off,swapped,1x16,cold,12,5,acceptance,6.380505,0,0
bls12_381,off,swapped,1x16,cold,12,5,preparation,50.537117,0,0
bls12_381,off,swapped,1x16,cold,12,5,precompute,4.994131,0,0
bls12_381,off,swapped,1x16,cold,12,5,opening,8.439053,0,0
bls12_381,off,swapped,1x16,cold,12,5,combiner,70.351436,0,0
bls12_381,off,swapped,1x16,cold,12,5,end_to_end,75.338878,0,0
bls12_381,off,swapped,1x16,cold,12,6,encryption,1.110896,0,0
bls12_381,off,swapped,1x16,cold,12,6,validation,1.045015,0,0
bls12_381,off,swapped,1x16,cold,12,6,share_generation,2.897571,0,0
bls12_381,off,swapped,1x16,cold,12,6,acceptance,6.461667,0,0
bls12_381,off,swapped,1x16,cold,12,6,preparation,50.743210,0,0
bls12_381,off,swapped,1x16,cold,12,6,precompute,4.877791,0,0
bls12_381,off,swapped,1x16,cold,12,6,opening,8.466171,0,0
bls12_381,off,swapped,1x16,cold,12,6,combiner,70.549279,0,0
bls12_381,off,swapped,1x16,cold,12,6,end_to_end,75.603322,0,0
bls12_381,off,swapped,1x16,cold,12,7,encryption,1.102304,0,0
bls12_381,off,swapped,1x16,cold,12,7,validation,1.057552,0,0
bls12_381,off,swapped,1x16,cold,12,7,share_generation,2.899794,0,0
bls12_381,off,swapped,1x16,cold,12,7,acceptance,6.395126,0,0
bls12_381,off,swapped,1x16,cold,12,7,preparation,50.471707,0,0
bls12_381,off,swapped,1x16,cold,12,7,precompute,4.817638,0,0
bls12_381,off,swapped,1x16,cold,12,7,opening,8.450580,0,0
bls12_381,off,swapped,1x16,cold,12,7,combiner,70.135501,0,0
bls12_381,off,swapped,1x16,cold,12,7,end_to_end,75.195692,0,0
bls12_381,off,swapped,1x16,cold,12,8,encryption,1.086132,0,0
bls12_381,off,swapped,1x16,cold,12,8,validation,1.049742,0,0
bls12_381,off,swapped,1x16,cold,12,8,share_generation,2.885654,0,0
bls12_381,off,swapped,1x16,cold,12,8,acceptance,6.358235,0,0
bls12_381,off,swapped,1x16,cold,12,8,preparation,50.608044,0,0
bls12_381,off,swapped,1x16,cold,12,8,precompute,4.704683,0,0
bls12_381,off,swapped,1x16,cold,12,8,opening,8.434217,0,0
bls12_381,off,swapped,1x16,cold,12,8,combiner,70.105629,0,0
bls12_381,off,swapped,1x16,cold,12,8,end_to_end,75.127558,0,0
bls12_381,off,swapped,1x16,cold,12,9,encryption,1.095495,0,0
bls12_381,off,swapped,1x16,cold,12,9,validation,1.041040,0,0
bls12_381,off,swapped,1x16,cold,12,9,share_generation,2.884142,0,0
bls12_381,off,swapped,1x16,cold,12,9,acceptance,6.417006,0,0
bls12_381,off,swapped,1x16,cold,12,9,preparation,50.535905,0,0
bls12_381,off,swapped,1x16,cold,12,9,precompute,4.843154,0,0
bls12_381,off,swapped,1x16,cold,12,9,opening,8.430922,0,0
bls12_381,off,swapped,1x16,cold,12,9,combiner,70.227507,0,0
bls12_381,off,swapped,1x16,cold,12,9,end_to_end,75.248885,0,0
bls12_381,off,swapped,1x16,cold,12,10,encryption,1.101153,0,0
bls12_381,off,swapped,1x16,cold,12,10,validation,1.042162,0,0
bls12_381,off,swapped,1x16,cold,12,10,share_generation,2.883851,0,0
bls12_381,off,swapped,1x16,cold,12,10,acceptance,6.385372,0,0
