curve,simd,orientation,layout,cache,threads,sample,phase,milliseconds,avx_msm,avx_each
bls12_381,avx512,swapped,1x16,cold,12,0,encryption,1.079713,0,0
bls12_381,avx512,swapped,1x16,cold,12,0,validation,1.045756,0,0
bls12_381,avx512,swapped,1x16,cold,12,0,share_generation,2.862182,0,0
bls12_381,avx512,swapped,1x16,cold,12,0,acceptance,6.386073,0,0
bls12_381,avx512,swapped,1x16,cold,12,0,preparation,39.700660,15,1
bls12_381,avx512,swapped,1x16,cold,12,0,precompute,5.009652,0,0
bls12_381,avx512,swapped,1x16,cold,12,0,opening,8.422050,0,0
bls12_381,avx512,swapped,1x16,cold,12,0,combiner,59.518775,15,1
bls12_381,avx512,swapped,1x16,cold,12,0,end_to_end,64.506938,15,1
bls12_381,avx512,swapped,1x16,cold,12,1,encryption,1.108373,0,0
bls12_381,avx512,swapped,1x16,cold,12,1,validation,1.055730,0,0
bls12_381,avx512,swapped,1x16,cold,12,1,share_generation,2.878925,0,0
bls12_381,avx512,swapped,1x16,cold,12,1,acceptance,6.407472,0,0
bls12_381,avx512,swapped,1x16,cold,12,1,preparation,39.605079,15,1
bls12_381,avx512,swapped,1x16,cold,12,1,precompute,4.837185,0,0
bls12_381,avx512,swapped,1x16,cold,12,1,opening,8.424684,0,0
bls12_381,avx512,swapped,1x16,cold,12,1,combiner,59.274750,15,1
bls12_381,avx512,swapped,1x16,cold,12,1,end_to_end,64.318419,15,1
bls12_381,avx512,swapped,1x16,cold,12,2,encryption,1.082027,0,0
bls12_381,avx512,swapped,1x16,cold,12,2,validation,1.044815,0,0
bls12_381,avx512,swapped,1x16,cold,12,2,share_generation,2.876512,0,0
bls12_381,avx512,swapped,1x16,cold,12,2,acceptance,6.437454,0,0
bls12_381,avx512,swapped,1x16,cold,12,2,preparation,39.412814,15,1
bls12_381,avx512,swapped,1x16,cold,12,2,precompute,5.068783,0,0
bls12_381,avx512,swapped,1x16,cold,12,2,opening,8.440716,0,0
bls12_381,avx512,swapped,1x16,cold,12,2,combiner,59.360238,15,1
bls12_381,avx512,swapped,1x16,cold,12,2,end_to_end,64.364092,15,1
bls12_381,avx512,swapped,1x16,cold,12,3,encryption,1.095065,0,0
bls12_381,avx512,swapped,1x16,cold,12,3,validation,1.049051,0,0
bls12_381,avx512,swapped,1x16,cold,12,3,share_generation,2.868361,0,0
bls12_381,avx512,swapped,1x16,cold,12,3,acceptance,6.411889,0,0
bls12_381,avx512,swapped,1x16,cold,12,3,preparation,39.477142,15,1
bls12_381,avx512,swapped,1x16,cold,12,3,precompute,5.039663,0,0
bls12_381,avx512,swapped,1x16,cold,12,3,opening,8.431003,0,0
bls12_381,avx512,swapped,1x16,cold,12,3,combiner,59.360218,15,1
bls12_381,avx512,swapped,1x16,cold,12,3,end_to_end,64.373205,15,1
bls12_381,avx512,swapped,1x16,cold,12,4,encryption,1.091109,0,0
bls12_381,avx512,swapped,1x16,cold,12,4,validation,1.039378,0,0
bls12_381,avx512,swapped,1x16,cold,12,4,share_generation,2.874038,0,0
bls12_381,avx512,swapped,1x16,cold,12,4,acceptance,6.410947,0,0
bls12_381,avx512,swapped,1x16,cold,12,4,preparation,39.492614,15,1
bls12_381,avx512,swapped,1x16,cold,12,4,precompute,5.047344,0,0
bls12_381,avx512,swapped,1x16,cold,12,4,opening,8.434928,0,0
bls12_381,avx512,swapped,1x16,cold,12,4,combiner,59.386163,15,1
bls12_381,avx512,swapped,1x16,cold,12,4,end_to_end,64.391129,15,1
bls12_381,avx512,swapped,1x16,cold,12,5,encryption,1.089938,0,0
bls12_381,avx512,swapped,1x16,cold,12,5,validation,1.409526,0,0
bls12_381,avx512,swapped,1x16,cold,12,5,share_generation,2.882420,0,0
bls12_381,avx512,swapped,1x16,cold,12,5,acceptance,6.419319,0,0
bls12_381,avx512,swapped,1x16,cold,12,5,preparation,39.422958,15,1
bls12_381,avx512,swapped,1x16,cold,12,5,precompute,5.030230,0,0
bls12_381,avx512,swapped,1x16,cold,12,5,opening,8.428369,0,0
bls12_381,avx512,swapped,1x16,cold,12,5,combiner,59.301307,15,1
bls12_381,avx512,swapped,1x16,cold,12,5,end_to_end,64.683581,15,1
bls12_381,avx512,swapped,1x16,cold,12,6,encryption,1.100622,0,0
bls12_381,avx512,swapped,1x16,cold,12,6,validation,1.054328,0,0
bls12_381,avx512,swapped,1x16,cold,12,6,share_generation,2.875931,0,0
bls12_381,avx512,swapped,1x16,cold,12,6,acceptance,6.429673,0,0
bls12_381,avx512,swapped,1x16,cold,12,6,preparation,39.428557,15,1
bls12_381,avx512,swapped,1x16,cold,12,6,precompute,5.029489,0,0
bls12_381,avx512,swapped,1x16,cold,12,6,opening,8.428178,0,0
bls12_381,avx512,swapped,1x16,cold,12,6,combiner,59.316398,15,1
bls12_381,avx512,swapped,1x16,cold,12,6,end_to_end,64.347880,15,1
bls12_381,avx512,swapped,1x16,cold,12,7,encryption,1.086222,0,0
bls12_381,avx512,swapped,1x16,cold,12,7,validation,1.062599,0,0
