curve,simd,orientation,layout,cache,threads,sample,phase,milliseconds,avx_msm,avx_each
bls12_381,avx512,normal,1x16,cold,12,0,encryption,0.968390,0,0
bls12_381,avx512,normal,1x16,cold,12,0,validation,0.925311,0,0
bls12_381,avx512,normal,1x16,cold,12,0,share_generation,1.149319,0,0
bls12_381,avx512,normal,1x16,cold,12,0,acceptance,7.407836,0,0
bls12_381,avx512,normal,1x16,cold,12,0,preparation,105.390811,0,0
bls12_381,avx512,normal,1x16,cold,12,0,precompute,3.969193,0,0
bls12_381,avx512,normal,1x16,cold,12,0,opening,8.396084,0,0
bls12_381,avx512,normal,1x16,cold,12,0,combiner,125.164346,0,0
bls12_381,avx512,normal,1x16,cold,12,0,end_to_end,128.207907,0,0
bls12_381,avx512,normal,1x16,cold,12,1,encryption,0.973797,0,0
bls12_381,avx512,normal,1x16,cold,12,1,validation,0.923558,0,0
bls12_381,avx512,normal,1x16,cold,12,1,share_generation,1.150811,0,0
bls12_381,avx512,normal,1x16,cold,12,1,acceptance,7.396200,0,0
bls12_381,avx512,normal,1x16,cold,12,1,preparation,105.447921,0,0
bls12_381,avx512,normal,1x16,cold,12,1,precompute,4.037326,0,0
bls12_381,avx512,normal,1x16,cold,12,1,opening,8.419266,0,0
bls12_381,avx512,normal,1x16,cold,12,1,combiner,125.301193,0,0
bls12_381,avx512,normal,1x16,cold,12,1,end_to_end,128.349741,0,0
bls12_381,avx512,normal,1x16,cold,12,2,encryption,0.993855,0,0
bls12_381,avx512,normal,1x16,cold,12,2,validation,0.931410,0,0
bls12_381,avx512,normal,1x16,cold,12,2,share_generation,1.153554,0,0
bls12_381,avx512,normal,1x16,cold,12,2,acceptance,7.465646,0,0
bls12_381,avx512,normal,1x16,cold,12,2,preparation,105.444986,0,0
bls12_381,avx512,normal,1x16,cold,12,2,precompute,3.807931,0,0
bls12_381,avx512,normal,1x16,cold,12,2,opening,8.392298,0,0
bls12_381,avx512,normal,1x16,cold,12,2,combiner,125.111293,0,0
bls12_381,avx512,normal,1x16,cold,12,2,end_to_end,128.190553,0,0
bls12_381,avx512,normal,1x16,cold,12,3,encryption,0.971835,0,0
bls12_381,avx512,normal,1x16,cold,12,3,validation,0.925822,0,0
bls12_381,avx512,normal,1x16,cold,12,3,share_generation,1.146165,0,0
bls12_381,avx512,normal,1x16,cold,12,3,acceptance,7.398043,0,0
bls12_381,avx512,normal,1x16,cold,12,3,preparation,105.381579,0,0
bls12_381,avx512,normal,1x16,cold,12,3,precompute,3.825545,0,0
bls12_381,avx512,normal,1x16,cold,12,3,opening,8.406028,0,0
bls12_381,avx512,normal,1x16,cold,12,3,combiner,125.011907,0,0
bls12_381,avx512,normal,1x16,cold,12,3,end_to_end,128.056209,0,0
bls12_381,avx512,normal,1x16,cold,12,4,encryption,0.992383,0,0
bls12_381,avx512,normal,1x16,cold,12,4,validation,0.933823,0,0
bls12_381,avx512,normal,1x16,cold,12,4,share_generation,1.168405,0,0
bls12_381,avx512,normal,1x16,cold,12,4,acceptance,7.438208,0,0
bls12_381,avx512,normal,1x16,cold,12,4,preparation,105.361952,0,0
bls12_381,avx512,normal,1x16,cold,12,4,precompute,3.814430,0,0
bls12_381,avx512,normal,1x16,cold,12,4,opening,8.418385,0,0
bls12_381,avx512,normal,1x16,cold,12,4,combiner,125.033406,0,0
bls12_381,avx512,normal,1x16,cold,12,4,end_to_end,128.128638,0,0
bls12_381,avx512,normal,1x16,cold,12,5,encryption,0.975080,0,0
bls12_381,avx512,normal,1x16,cold,12,5,validation,0.927855,0,0
bls12_381,avx512,normal,1x16,cold,12,5,share_generation,1.165451,0,0
bls12_381,avx512,normal,1x16,cold,12,5,acceptance,7.399335,0,0
bls12_381,avx512,normal,1x16,cold,12,5,preparation,105.421004,0,0
bls12_381,avx512,normal,1x16,cold,12,5,precompute,3.791499,0,0
bls12_381,avx512,normal,1x16,cold,12,5,opening,8.415451,0,0
bls12_381,avx512,normal,1x16,cold,12,5,combiner,125.027859,0,0
bls12_381,avx512,normal,1x16,cold,12,5,end_to_end,128.097005,0,0
bls12_381,avx512,normal,1x16,cold,12,6,encryption,0.977413,0,0
bls12_381,avx512,normal,1x16,cold,12,6,validation,0.925912,0,0
bls12_381,avx512,normal,1x16,cold,12,6,share_generation,1.156318,0,0
bls12_381,avx512,normal,1x16,cold,12,6,acceptance,7.381700,0,0
bls12_381,avx512,normal,1x16,cold,12,6,preparation,105.463913,0,0
bls12_381,avx512,normal,1x16,cold,12,6,precompute,3.864389,0,0
bls12_381,avx512,normal,1x16,cold,12,6,opening,8.419556,0,0
bls12_381,avx512,normal,1x16,cold,12,6,combiner,125.130048,0,0
bls12_381,avx512,normal,1x16,cold,12,6,end_to_end,128.190102,0,0
bls12_381,avx512,normal,1x16,cold,12,7,encryption,0.963263,0,0
bls12_381,avx512,normal,1x16,cold,12,7,validation,0.916078,0,0
bls12_381,avx512,normal,1x16,cold,12,7,share_generation,1.149770,0,0
bls12_381,avx512,normal,1x16,cold,12,7,acceptance,7.351369,0,0
bls12_381,avx512,normal,1x16,cold,12,7,preparation,105.620928,0,0
bls12_381,avx512,normal,1x16,cold,12,7,precompute,3.995479,0,0
bls12_381,avx512,normal,1x16,cold,12,7,opening,8.383998,0,0
bls12_381,avx512,normal,1x16,cold,12,7,combiner,125.352304,0,0
bls12_381,avx512,normal,1x16,cold,12,7,end_to_end,128.381806,0,0
bls12_381,avx512,normal,1x16,cold,12,8,encryption,0.984593,0,0
bls12_381,avx512,normal,1x16,cold,12,8,validation,0.940111,0,0
bls12_381,avx512,normal,1x16,cold,12,8,share_generation,1.143341,0,0
bls12_381,avx512,normal,1x16,cold,12,8,acceptance,7.397453,0,0
bls12_381,avx512,normal,1x16,cold,12,8,preparation,106.088180,0,0
bls12_381,avx512,normal,1x16,cold,12,8,precompute,3.827248,0,0
bls12_381,avx512,normal,1x16,cold,12,8,opening,8.396084,0,0
bls12_381,avx512,normal,1x16,cold,12,8,combiner,125.709275,0,0
bls12_381,avx512,normal,1x16,cold,12,8,end_to_end,128.777840,0,0
bls12_381,avx512,normal,1x16,cold,12,9,encryption,0.969712,0,0
bls12_381,avx512,normal,1x16,cold,12,9,validation,0.926462,0,0
bls12_381,avx512,normal,1x16,cold,12,9,share_generation,1.151541,0,0
bls12_381,avx512,normal,1x16,cold,12,9,acceptance,7.355084,0,0
bls12_381,avx512,normal,1x16,cold,12,9,preparation,105.632143,0,0
bls12_381,avx512,normal,1x16,cold,12,9,precompute,3.853033,0,0
bls12_381,avx512,normal,1x16,cold,12,9,opening,8.380803,0,0
bls12_381,avx512,normal,1x16,cold,12,9,combiner,125.221234,0,0
bls12_381,avx512,normal,1x16,cold,12,9,end_to_end,128.269532,0,0
bls12_381,avx512,normal,1x16,cold,12,10,encryption,0.976382,0,0
bls12_381,avx512,normal,1x16,cold,12,10,validation,0.924139,0,0
bls12_381,avx512,normal,1x16,cold,12,10,share_generation,1.156579,0,0
bls12_381,avx512,normal,1x16,cold,12,10,acceptance,7.398785,0,0
bls12_381,avx512,normal,1x16,cold,12,10,preparation,105.470231,0,0
bls12_381,avx512,normal,1x16,cold,12,10,precompute,3.862667,0,0
bls12_381,avx512,normal,1x16,cold,12,10,opening,8.456176,0,0
bls12_381,avx512,normal,1x16,cold,12,10,combiner,125.188199,0,0
bls12_381,avx512,normal,1x16,cold,12,10,end_to_end,128.245830,0,0
bls12_381,avx512,normal,1x16,cold,12,11,encryption,0.980447,0,0
bls12_381,avx512,normal,1x16,cold,12,11,validation,0.938870,0,0
bls12_381,avx512,normal,1x16,cold,12,11,share_generation,1.169137,0,0
bls12_381,avx512,normal,1x16,cold,12,11,acceptance,7.475740,0,0
