curve,simd,orientation,layout,cache,threads,sample,phase,milliseconds,avx_msm,avx_each
bn254,off,normal,1x16,cold,12,0,encryption,0.706831,0,0
bn254,off,normal,1x16,cold,12,0,validation,0.719879,0,0
bn254,off,normal,1x16,cold,12,0,share_generation,0.718026,0,0
bn254,off,normal,1x16,cold,12,0,acceptance,5.250283,0,0
bn254,off,normal,1x16,cold,12,0,preparation,58.960070,0,0
bn254,off,normal,1x16,cold,12,0,precompute,2.816899,0,0
bn254,off,normal,1x16,cold,12,0,opening,6.340590,0,0
bn254,off,normal,1x16,cold,12,0,combiner,73.368203,0,0
bn254,off,normal,1x16,cold,12,0,end_to_end,75.513421,0,0
bn254,off,normal,1x16,cold,12,1,encryption,0.700733,0,0
bn254,off,normal,1x16,cold,12,1,validation,0.724806,0,0
bn254,off,normal,1x16,cold,12,1,share_generation,0.726187,0,0
bn254,off,normal,1x16,cold,12,1,acceptance,5.250003,0,0
bn254,off,normal,1x16,cold,12,1,preparation,58.438433,0,0
bn254,off,normal,1x16,cold,12,1,precompute,2.818973,0,0
bn254,off,normal,1x16,cold,12,1,opening,6.337827,0,0
bn254,off,normal,1x16,cold,12,1,combiner,72.845626,0,0
bn254,off,normal,1x16,cold,12,1,end_to_end,74.997852,0,0
bn254,off,normal,1x16,cold,12,2,encryption,0.706661,0,0
bn254,off,normal,1x16,cold,12,2,validation,0.726899,0,0
bn254,off,normal,1x16,cold,12,2,share_generation,0.726337,0,0
bn254,off,normal,1x16,cold,12,2,acceptance,5.237625,0,0
bn254,off,normal,1x16,cold,12,2,preparation,58.401873,0,0
bn254,off,normal,1x16,cold,12,2,precompute,2.770526,0,0
bn254,off,normal,1x16,cold,12,2,opening,6.311321,0,0
bn254,off,normal,1x16,cold,12,2,combiner,72.721815,0,0
bn254,off,normal,1x16,cold,12,2,end_to_end,74.882133,0,0
bn254,off,normal,1x16,cold,12,3,encryption,0.712849,0,0
bn254,off,normal,1x16,cold,12,3,validation,0.710486,0,0
bn254,off,normal,1x16,cold,12,3,share_generation,0.716554,0,0
bn254,off,normal,1x16,cold,12,3,acceptance,5.204801,0,0
bn254,off,normal,1x16,cold,12,3,preparation,58.607995,0,0
bn254,off,normal,1x16,cold,12,3,precompute,2.791566,0,0
bn254,off,normal,1x16,cold,12,3,opening,6.295368,0,0
bn254,off,normal,1x16,cold,12,3,combiner,72.900060,0,0
bn254,off,normal,1x16,cold,12,3,end_to_end,75.040390,0,0
bn254,off,normal,1x16,cold,12,4,encryption,0.707522,0,0
bn254,off,normal,1x16,cold,12,4,validation,0.717426,0,0
bn254,off,normal,1x16,cold,12,4,share_generation,0.728891,0,0
bn254,off,normal,1x16,cold,12,4,acceptance,5.193625,0,0
bn254,off,normal,1x16,cold,12,4,preparation,58.111764,0,0
bn254,off,normal,1x16,cold,12,4,precompute,2.773601,0,0
bn254,off,normal,1x16,cold,12,4,opening,6.302177,0,0
bn254,off,normal,1x16,cold,12,4,combiner,72.381688,0,0
bn254,off,normal,1x16,cold,12,4,end_to_end,74.536058,0,0
bn254,off,normal,1x16,cold,12,5,encryption,0.711708,0,0
