curve,simd,orientation,total,batch,setup,cache,threads,parties,total_weight,required_weight,selected_parties,accepted_weight,sample,phase,milliseconds,avx_msm,avx_each
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,0,encryption,0.707012,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,0,validation,0.688727,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,0,share_generation,1.975815,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,0,acceptance,7.697450,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,0,preparation,23.552180,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,0,precompute,1.758376,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,0,opening,12.159142,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,0,combiner,45.167248,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,0,decryption_total,47.143103,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,0,end_to_end,48.538962,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,1,encryption,0.696297,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,1,validation,0.714722,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,1,share_generation,1.973302,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,1,acceptance,7.713612,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,1,preparation,23.542436,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,1,precompute,1.398773,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,1,opening,12.139555,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,1,combiner,44.794516,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,1,decryption_total,46.767858,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,1,end_to_end,48.179077,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,2,encryption,0.697789,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,2,validation,0.720350,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,2,share_generation,1.979341,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,2,acceptance,7.718458,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,2,preparation,23.507148,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,2,precompute,1.321797,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,2,opening,12.107370,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,2,combiner,44.654863,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,2,decryption_total,46.634254,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,2,end_to_end,48.052623,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,3,encryption,0.694385,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,3,validation,0.669450,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,3,share_generation,1.954326,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,3,acceptance,7.792901,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,3,preparation,23.567140,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,3,precompute,1.316339,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,3,opening,12.074655,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,3,combiner,44.751136,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,3,decryption_total,46.705512,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,3,end_to_end,48.069487,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,4,encryption,0.714792,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,4,validation,0.710857,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,4,share_generation,2.401912,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,4,acceptance,9.453032,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,4,preparation,23.514578,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,4,precompute,1.226776,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,4,opening,12.078020,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,4,combiner,46.272536,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,4,decryption_total,48.674528,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,4,end_to_end,50.100247,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,5,encryption,0.701344,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,5,validation,0.695806,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,5,share_generation,1.958612,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,5,acceptance,7.672314,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,5,preparation,23.404257,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,5,precompute,1.116184,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,5,opening,12.094853,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,5,combiner,44.287778,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,5,decryption_total,46.246440,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,5,end_to_end,47.643791,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,6,encryption,0.711248,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,6,validation,0.686994,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,6,share_generation,1.958632,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,6,acceptance,7.753016,0,0
bn254,off,normal,16,2,16,cold,12,419,1580,1060,76,1062,6,preparation,23.428500,0,0
