curve,simd,orientation,total,batch,setup,cache,threads,parties,total_weight,required_weight,selected_parties,accepted_weight,sample,phase,milliseconds,avx_msm,avx_each
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,encryption,4.462082,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,validation,5.867514,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,share_generation,26.465393,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,acceptance,59.412794,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,preparation,12.491648,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,precompute,7.701915,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,opening,73.522846,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,combiner,153.129403,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,decryption_total,179.594886,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,end_to_end,189.924642,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,encryption,4.505372,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,validation,5.375568,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,share_generation,26.476338,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,acceptance,59.702502,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,preparation,12.405840,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,precompute,6.838919,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,opening,73.444679,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,combiner,152.392070,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,decryption_total,178.868498,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,end_to_end,188.749708,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,encryption,4.470655,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,validation,5.361909,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,share_generation,26.503145,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,acceptance,59.515515,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,preparation,12.643206,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,precompute,6.768282,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,opening,73.427425,0,0
