curve,simd,orientation,total,batch,setup,cache,threads,parties,total_weight,required_weight,selected_parties,accepted_weight,sample,phase,milliseconds,avx_msm,avx_each
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,0,encryption,8.167155,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,0,validation,8.475488,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,0,share_generation,30.424073,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,0,acceptance,102.233005,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,0,preparation,24.457003,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,0,precompute,13.374602,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,0,opening,171.518508,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,0,combiner,311.583298,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,0,decryption_total,342.007471,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,0,end_to_end,358.650375,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,1,encryption,8.183757,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,1,validation,8.542991,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,1,share_generation,30.241322,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,1,acceptance,104.087684,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,1,preparation,23.761137,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,1,precompute,13.277748,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,1,opening,158.606162,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,1,combiner,299.732871,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,1,decryption_total,329.974243,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,1,end_to_end,346.701092,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,2,encryption,8.240686,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,2,validation,8.133558,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,2,share_generation,30.537420,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,2,acceptance,103.510901,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,2,preparation,23.679214,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,2,precompute,12.812018,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,2,opening,201.806084,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,2,combiner,341.808317,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,2,decryption_total,372.345807,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,2,end_to_end,388.720181,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,3,encryption,8.127130,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,3,validation,9.209067,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,3,share_generation,30.092838,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,3,acceptance,102.043585,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,3,preparation,23.711849,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,3,precompute,13.952455,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,3,opening,165.039854,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,3,combiner,304.747903,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,3,decryption_total,334.840841,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,3,end_to_end,352.177328,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,4,encryption,8.180853,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,4,validation,9.117220,0,0
bn254,off,normal,256,2,256,cold,12,419,1580,1060,76,1062,4,share_generation,30.397026,0,0
