config,error,total,cache,phase,N,W,q,tau,accepted_weight,samples,mean_ms,median_ms,p10_ms,p90_ms,avx_msm_min,avx_msm_max,avx_each_min,avx_each_max
bls_avx_swapped_split2,1/64,16,cached,opening,688,6489,4327,79,4333,30,16.982847366666668,16.990716499999998,16.897265100000002,17.0431101,0,0,0,0
bls_avx_swapped_split2,1/64,16,cached,precompute,688,6489,4327,79,4333,30,1.3300991666666666,1.31667,1.2916296999999999,1.3495211,0,0,0,0
bls_avx_swapped_split2,1/64,16,cached,predec_per_validator,688,6489,4327,79,4333,30,0.08335422151898735,0.08284182278481013,0.08221847088607595,0.08317510253164558,,,,
bls_avx_swapped_split2,1/64,16,cached,preparation,688,6489,4327,79,4333,30,2.106666666666667e-05,2e-05,2e-05,2.190000000000001e-05,0,0,0,0
bls_avx_swapped_split2,1/64,16,cached,share_generation,688,6489,4327,79,4333,30,6.584983500000001,6.544504,6.4952592,6.570833100000001,0,0,0,0
bls_avx_swapped_split2,1/64,16,cached,validate_per_validator,688,6489,4327,79,4333,30,0.1215578282700422,0.12144164556962025,0.12061205316455696,0.12194524050632911,,,,
bls_avx_swapped_split2,1/64,16,cached,validation,688,6489,4327,79,4333,30,1.0076321666666666,1.0071444999999999,0.9931539,1.0205255,0,0,0,0
bls_avx_swapped_split2,1/64,16,cold,acceptance,688,6489,4327,79,4333,30,9.505202766666667,9.500067,9.4658593,9.5563176,0,0,0,0
bls_avx_swapped_split2,1/64,16,cold,combiner,688,6489,4327,79,4333,30,76.939953,76.9426955,76.65731310000001,77.2047926,11,11,0,0
bls_avx_swapped_split2,1/64,16,cold,dec_open,688,6489,4327,79,4333,30,18.5937756,18.569121,18.3686796,18.8665953,,,,
bls_avx_swapped_split2,1/64,16,cold,decryption_total,688,6489,4327,79,4333,30,83.45627646666667,83.42151150000001,83.1243895,83.7195443,11,11,0,0
bls_avx_swapped_split2,1/64,16,cold,encryption,688,6489,4327,79,4333,30,1.0936063,1.0941785,1.0804037999999998,1.108215,0,0,0,0
bls_avx_swapped_split2,1/64,16,cold,encryption_per_item,688,6489,4327,79,4333,30,0.06835039375,0.06838615625,0.06752523749999999,0.0692634375,,,,
bls_avx_swapped_split2,1/64,16,cold,end_to_end,688,6489,4327,79,4333,30,85.55641176666667,85.5054105,85.2437187,85.8199178,11,11,0,0
bls_avx_swapped_split2,1/64,16,cold,opening,688,6489,4327,79,4333,30,16.7777149,16.7770375,16.7478839,16.816971000000002,0,0,0,0
bls_avx_swapped_split2,1/64,16,cold,precompute,688,6489,4327,79,4333,30,1.8160607,1.784688,1.5526902,2.0804763,0,0,0,0
bls_avx_swapped_split2,1/64,16,cold,predec_per_validator,688,6489,4327,79,4333,30,0.08248420801687764,0.0818651075949367,0.08174460379746835,0.08210193797468354,,,,
bls_avx_swapped_split2,1/64,16,cold,preparation,688,6489,4327,79,4333,30,48.84082106666666,48.828219000000004,48.644383,49.039615,11,11,0,0
bls_avx_swapped_split2,1/64,16,cold,share_generation,688,6489,4327,79,4333,30,6.516252433333333,6.4673435,6.4578237,6.4860531,0,0,0,0
bls_avx_swapped_split2,1/64,16,cold,validate_per_validator,688,6489,4327,79,4333,30,0.12031902236286919,0.12025401265822785,0.11982100379746836,0.12096604556962023,,,,
bls_avx_swapped_split2,1/64,16,cold,validation,688,6489,4327,79,4333,30,1.0063837666666666,1.0084309999999999,0.9917507999999999,1.0212012,0,0,0,0
bls_avx_swapped_split2,1/8,16,cached,acceptance,234,764,512,59,515,30,7.374051933333333,7.309932,7.2649072,7.4371326,0,0,0,0
bls_avx_swapped_split2,1/8,16,cached,combiner,234,764,512,59,515,30,21.576557066666666,21.5056365,21.4206139,21.753462600000002,0,0,0,0
bls_avx_swapped_split2,1/8,16,cached,dec_open,234,764,512,59,515,30,14.202320833333333,14.1876245,14.1442858,14.265590300000001,,,,
bls_avx_swapped_split2,1/8,16,cached,decryption_total,234,764,512,59,515,30,26.455583566666668,26.1935795,26.1079655,27.530511100000002,0,0,0,0
bls_avx_swapped_split2,1/8,16,cached,encryption,234,764,512,59,515,30,1.1047980666666668,1.10188,1.0969748,1.1160065000000001,0,0,0,0
bls_avx_swapped_split2,1/8,16,cached,encryption_per_item,234,764,512,59,515,30,0.06904987916666668,0.0688675,0.068560925,0.06975040625000001,,,,
bls_avx_swapped_split2,1/8,16,cached,end_to_end,234,764,512,59,515,30,28.5932846,28.31102,28.2382088,29.9130729,0,0,0,0
bls_avx_swapped_split2,1/8,16,cached,opening,234,764,512,59,515,30,12.840216733333333,12.8368375,12.819206000000001,12.8572564,0,0,0,0
bls_avx_swapped_split2,1/8,16,cached,precompute,234,764,512,59,515,30,1.3621041,1.3515925,1.3117948,1.4095428,0,0,0,0
bls_avx_swapped_split2,1/8,16,cached,predec_per_validator,234,764,512,59,515,30,0.0826940802259887,0.07959354237288135,0.07937994576271187,0.09741388305084746,,,,
bls_avx_swapped_split2,1/8,16,cached,preparation,234,764,512,59,515,30,2.04e-05,2e-05,2e-05,2.0100000000000004e-05,0,0,0,0
bls_avx_swapped_split2,1/8,16,cached,share_generation,234,764,512,59,515,30,4.878950733333334,4.696019,4.683416800000001,5.7474191,0,0,0,0
bls_avx_swapped_split2,1/8,16,cached,validate_per_validator,234,764,512,59,515,30,0.12498393107344634,0.12389715254237288,0.12313402033898305,0.12605309491525424,,,,
bls_avx_swapped_split2,1/8,16,cached,validation,234,764,512,59,515,30,1.0327577333333333,1.019126,0.9992405,1.0335813,0,0,0,0
bls_avx_swapped_split2,1/8,16,cold,acceptance,234,764,512,59,515,30,7.2698205,7.2650945,7.2093938,7.3317214,0,0,0,0
bls_avx_swapped_split2,1/8,16,cold,combiner,234,764,512,59,515,30,29.486226966666667,29.5071935,29.3235975,29.584951,1,1,0,0
bls_avx_swapped_split2,1/8,16,cold,dec_open,234,764,512,59,515,30,14.142190266666667,14.154449,14.0697133,14.2062305,,,,
bls_avx_swapped_split2,1/8,16,cold,decryption_total,234,764,512,59,515,30,34.1641047,34.184387,33.9955299,34.271616,1,1,0,0
bls_avx_swapped_split2,1/8,16,cold,encryption,234,764,512,59,515,30,1.0995665333333333,1.097343,1.0917285,1.1104845,0,0,0,0
bls_avx_swapped_split2,1/8,16,cold,encryption_per_item,234,764,512,59,515,30,0.06872290833333333,0.0685839375,0.06823303125,0.06940528125,,,,
bls_avx_swapped_split2,1/8,16,cold,end_to_end,234,764,512,59,515,30,36.274891333333336,36.305367000000004,36.09478,36.3884771,1,1,0,0
bls_avx_swapped_split2,1/8,16,cold,opening,234,764,512,59,515,30,12.812028999999999,12.82775,12.7462029,12.841853,0,0,0,0
bls_avx_swapped_split2,1/8,16,cold,precompute,234,764,512,59,515,30,1.3301612666666667,1.335,1.2738069,1.3732315,0,0,0,0
bls_avx_swapped_split2,1/8,16,cold,predec_per_validator,234,764,512,59,515,30,0.07928492203389831,0.079351,0.07895158813559323,0.07953474745762712,,,,
bls_avx_swapped_split2,1/8,16,cold,preparation,234,764,512,59,515,30,8.074068033333333,8.0685745,8.0041028,8.1450753,1,1,0,0
bls_avx_swapped_split2,1/8,16,cold,share_generation,234,764,512,59,515,30,4.6778104,4.681709,4.6581437,4.6925501,0,0,0,0
bls_avx_swapped_split2,1/8,16,cold,validate_per_validator,234,764,512,59,515,30,0.12321729661016949,0.12313719491525424,0.12219311525423729,0.12426646440677966,,,,
bls_avx_swapped_split2,1/8,16,cold,validation,234,764,512,59,515,30,1.0110900333333332,1.011741,1.0007278,1.0209523999999999,0,0,0,0
blst_original,1/16,16,cached,acceptance,419,1580,1060,76,1062,30,11.074117233333334,11.00546,10.9747128,11.0466791,,,,
blst_original,1/16,16,cached,combiner,419,1580,1060,76,1062,30,37.54724403333333,37.480172,37.4089965,37.542581899999995,,,,
blst_original,1/16,16,cached,dec_open,419,1580,1060,76,1062,30,26.4730307,26.4702685,26.431945799999998,26.498501100000002,,,,
blst_original,1/16,16,cached,decryption_total,419,1580,1060,76,1062,30,40.72899593333333,40.6088015,40.5517627,41.1139299,,,,
blst_original,1/16,16,cached,encryption,419,1580,1060,76,1062,30,1.0899722666666667,1.0907839999999998,1.076065,1.1019841999999997,,,,
blst_original,1/16,16,cached,encryption_per_item,419,1580,1060,76,1062,30,0.06812326666666667,0.06817399999999998,0.0672540625,0.06887401249999998,,,,
blst_original,1/16,16,cached,end_to_end,419,1580,1060,76,1062,30,42.16199966666667,42.0400235,41.973849599999994,42.53554930000001,,,,
blst_original,1/16,16,cached,opening,419,1580,1060,76,1062,30,17.894825466666664,17.894489,17.874218399999997,17.923419100000004,,,,
blst_original,1/16,16,cached,precompute,419,1580,1060,76,1062,30,8.578205233333334,8.5750705,8.545536900000002,8.601368599999999,,,,
blst_original,1/16,16,cached,predec_per_validator,419,1580,1060,76,1062,30,0.04186416842105264,0.04111914473684211,0.04098763684210526,0.04180921710526316,,,,
blst_original,1/16,16,cached,preparation,419,1580,1060,76,1062,30,0.0,0.0,0.0,0.0,,,,
blst_original,1/16,16,cached,share_generation,419,1580,1060,76,1062,30,3.1816768,3.125055,3.1150603999999995,3.1775005000000007,,,,
blst_original,1/16,16,cached,validate_per_validator,419,1580,1060,76,1062,30,0.14571206885964913,0.1448086842105263,0.1444041157894737,0.1453510407894737,,,,
blst_original,1/16,16,cached,validation,419,1580,1060,76,1062,30,0.3429434,0.341885,0.3332516,0.35458919999999994,,,,
blst_original,1/16,16,cold,acceptance,419,1580,1060,76,1062,30,11.076662466666667,11.080499499999998,11.0169207,11.122898,,,,
blst_original,1/16,16,cold,combiner,419,1580,1060,76,1062,30,207.2753181,204.387369,203.8114012,213.35445539999998,,,,
blst_original,1/16,16,cold,dec_open,419,1580,1060,76,1062,30,26.67111956666667,26.676022000000003,26.6182477,26.7196272,,,,
blst_original,1/16,16,cold,decryption_total,419,1580,1060,76,1062,30,210.42911253333332,207.5316005,206.9277473,216.6051796,,,,
blst_original,1/16,16,cold,encryption,419,1580,1060,76,1062,30,1.1016659333333334,1.0998715,1.0792089,1.1250805,,,,
blst_original,1/16,16,cold,encryption_per_item,419,1580,1060,76,1062,30,0.06885412083333334,0.06874196875,0.06745055625,0.07031753125,,,,
blst_original,1/16,16,cold,end_to_end,419,1580,1060,76,1062,30,211.87897220000002,208.99743999999998,208.3967498,218.0756692,,,,
blst_original,1/16,16,cold,opening,419,1580,1060,76,1062,30,18.033460633333334,18.0287285,18.004295600000003,18.069401099999997,,,,
blst_original,1/16,16,cold,precompute,419,1580,1060,76,1062,30,8.637658933333334,8.639482999999998,8.6045862,8.6590263,,,,
blst_original,1/16,16,cold,predec_per_validator,419,1580,1060,76,1062,30,0.041496403070175436,0.04137199342105263,0.04095718289473684,0.041601003947368424,,,,
blst_original,1/16,16,cold,preparation,419,1580,1060,76,1062,30,169.52733066666667,166.65846549999998,166.1369394,175.616139,,,,
blst_original,1/16,16,cold,share_generation,419,1580,1060,76,1062,30,3.1537266333333336,3.1442715000000003,3.1127459,3.1616763,,,,
blst_original,1/16,16,cold,validate_per_validator,419,1580,1060,76,1062,30,0.14574555877192982,0.14579604605263158,0.14495948289473687,0.1463539210526316,,,,
blst_original,1/16,16,cold,validation,419,1580,1060,76,1062,30,0.3480623,0.3477325,0.3388599,0.35535100000000003,,,,
blst_original,1/16,32,cached,acceptance,419,1580,1060,76,1062,30,16.658599033333335,16.657849,16.5914199,16.727824599999998,,,,
blst_original,1/16,32,cached,combiner,419,1580,1060,76,1062,30,65.75528576666666,65.68616549999999,65.5196605,66.0306783,,,,
blst_original,1/16,32,cached,dec_open,419,1580,1060,76,1062,30,49.096589,49.04472500000001,48.86565649999999,49.3538395,,,,
blst_original,1/16,32,cached,decryption_total,419,1580,1060,76,1062,30,70.67052749999999,70.60356,70.4248267,70.94960400000001,,,,
blst_original,1/16,32,cached,encryption,419,1580,1060,76,1062,30,1.6330297333333335,1.6323940000000001,1.6155489,1.6533331,,,,
blst_original,1/16,32,cached,encryption_per_item,419,1580,1060,76,1062,30,0.05103217916666667,0.051012312500000004,0.050485903125,0.051666659375,,,,
blst_original,1/16,32,cached,end_to_end,419,1580,1060,76,1062,30,72.83446686666666,72.78314499999999,72.5781274,73.1304571,,,,
blst_original,1/16,32,cached,opening,419,1580,1060,76,1062,30,26.904717566666665,26.850167000000003,26.818260700000003,26.968725399999997,,,,
blst_original,1/16,32,cached,precompute,419,1580,1060,76,1062,30,22.191871433333333,22.143939000000003,22.0312571,22.4473579,,,,
blst_original,1/16,32,cached,predec_per_validator,419,1580,1060,76,1062,30,0.06467332894736842,0.06452466447368421,0.06439130263157895,0.06522521052631577,,,,
blst_original,1/16,32,cached,preparation,419,1580,1060,76,1062,30,0.0,0.0,0.0,0.0,,,,
blst_original,1/16,32,cached,share_generation,419,1580,1060,76,1062,30,4.915172999999999,4.9038745,4.893739000000001,4.957115999999999,,,,
blst_original,1/16,32,cached,validate_per_validator,419,1580,1060,76,1062,30,0.21919209254385966,0.2191822236842105,0.2183081565789474,0.22010295526315787,,,,
blst_original,1/16,32,cached,validation,419,1580,1060,76,1062,30,0.5308219,0.5295675000000001,0.5241559000000001,0.5393762999999999,,,,
blst_original,1/16,32,cold,acceptance,419,1580,1060,76,1062,30,16.78815236666667,16.737218,16.691022,16.7943171,,,,
blst_original,1/16,32,cold,combiner,419,1580,1060,76,1062,30,373.6985425666666,371.7413385,369.7437403,381.6700482,,,,
blst_original,1/16,32,cold,dec_open,419,1580,1060,76,1062,30,49.48484406666667,49.3979195,49.2096752,49.6892947,,,,
blst_original,1/16,32,cold,decryption_total,419,1580,1060,76,1062,30,378.67479303333334,376.67353249999996,374.6729873,386.6310273,,,,
blst_original,1/16,32,cold,encryption,419,1580,1060,76,1062,30,1.695403,1.6454165,1.6255209000000002,1.7196560000000005,,,,
blst_original,1/16,32,cold,encryption_per_item,419,1580,1060,76,1062,30,0.05298134375,0.051419265625,0.050797528125000005,0.053739250000000016,,,,
blst_original,1/16,32,cold,end_to_end,419,1580,1060,76,1062,30,380.90701989999997,378.84593299999995,376.8954675,389.18175,,,,
blst_original,1/16,32,cold,opening,419,1580,1060,76,1062,30,27.1536218,27.0658635,27.028956800000003,27.1359149,,,,
blst_original,1/16,32,cold,precompute,419,1580,1060,76,1062,30,22.331222266666668,22.330726,22.1577465,22.514878400000004,,,,
blst_original,1/16,32,cold,predec_per_validator,419,1580,1060,76,1062,30,0.06547596535087719,0.06492659868421052,0.06472703815789473,0.06581145394736841,,,,
blst_original,1/16,32,cold,preparation,419,1580,1060,76,1062,30,307.42538363333335,305.280537,302.65307950000005,315.5939622,,,,
blst_original,1/16,32,cold,share_generation,419,1580,1060,76,1062,30,4.976173366666667,4.934421499999999,4.919254899999999,5.0016704999999995,,,,
blst_original,1/16,32,cold,validate_per_validator,419,1580,1060,76,1062,30,0.22089674166666667,0.22022655263157898,0.2196187105263158,0.22097785657894736,,,,
blst_original,1/16,32,cold,validation,419,1580,1060,76,1062,30,0.5367327333333333,0.5362215,0.5278921,0.5458464,,,,
blst_original,1/16,64,cached,acceptance,419,1580,1060,76,1062,30,31.311482666666667,31.231408,31.131642300000003,31.477179,,,,
blst_original,1/16,64,cached,combiner,419,1580,1060,76,1062,30,139.6053611,139.6221935,139.1751171,140.0924583,,,,
blst_original,1/16,64,cached,dec_open,419,1580,1060,76,1062,30,108.29379006666666,108.28492299999999,107.98596000000002,108.60117960000001,,,,
blst_original,1/16,64,cached,decryption_total,419,1580,1060,76,1062,30,147.5260352666667,147.518905,147.01382569999998,147.99412830000003,,,,
blst_original,1/16,64,cached,encryption,419,1580,1060,76,1062,30,3.625043333333333,3.6503565,3.2203598999999996,3.9481738000000006,,,,
blst_original,1/16,64,cached,encryption_per_item,419,1580,1060,76,1062,30,0.05664130208333333,0.0570368203125,0.050318123437499994,0.06169021562500001,,,,
blst_original,1/16,64,cached,end_to_end,419,1580,1060,76,1062,30,152.19113333333334,152.109659,151.3703182,153.1629298,,,,
blst_original,1/16,64,cached,opening,419,1580,1060,76,1062,30,53.4171305,53.408863499999995,53.313435899999995,53.5296688,,,,
blst_original,1/16,64,cached,precompute,419,1580,1060,76,1062,30,54.87665956666667,54.859582499999995,54.67045180000001,55.1027565,,,,
blst_original,1/16,64,cached,predec_per_validator,419,1580,1060,76,1062,30,0.10421873070175439,0.10395965789473685,0.10303388947368422,0.10527277105263158,,,,
blst_original,1/16,64,cached,preparation,419,1580,1060,76,1062,30,0.0,0.0,0.0,0.0,,,,
blst_original,1/16,64,cached,share_generation,419,1580,1060,76,1062,30,7.920623533333333,7.900934,7.830575600000001,8.0007306,,,,
blst_original,1/16,64,cached,validate_per_validator,419,1580,1060,76,1062,30,0.4119931929824562,0.41093957894736843,0.40962687236842105,0.41417340789473683,,,,
blst_original,1/16,64,cached,validation,419,1580,1060,76,1062,30,1.0399635333333335,1.0372405,1.0281477,1.0547331,,,,
blst_original,1/16,64,cold,acceptance,419,1580,1060,76,1062,30,31.3375309,31.337148999999997,31.188970700000002,31.5112574,,,,
blst_original,1/16,64,cold,combiner,419,1580,1060,76,1062,30,750.2081739666667,747.904413,745.3574443,754.1227027,,,,
blst_original,1/16,64,cold,dec_open,419,1580,1060,76,1062,30,109.00070819999999,108.9787315,108.6443744,109.4893708,,,,
blst_original,1/16,64,cold,decryption_total,419,1580,1060,76,1062,30,758.1068740333334,755.7844035,753.2055026000002,761.9776142000001,,,,
blst_original,1/16,64,cold,encryption,419,1580,1060,76,1062,30,3.5956711,3.5519920000000003,3.1992758,4.1104664,,,,
blst_original,1/16,64,cold,encryption_per_item,419,1580,1060,76,1062,30,0.0561823609375,0.055499875000000004,0.049988684375,0.0642260375,,,,
blst_original,1/16,64,cold,end_to_end,419,1580,1060,76,1062,30,762.7394515666667,760.379769,757.4944982999999,766.4317822,,,,
blst_original,1/16,64,cold,opening,419,1580,1060,76,1062,30,53.5894893,53.5724035,53.449567,53.7292215,,,,
blst_original,1/16,64,cold,precompute,419,1580,1060,76,1062,30,55.4112189,55.40385499999999,55.1047181,55.7717517,,,,
blst_original,1/16,64,cold,predec_per_validator,419,1580,1060,76,1062,30,0.10392946535087719,0.10362300657894738,0.10329184342105262,0.10488565394736843,,,,
blst_original,1/16,64,cold,preparation,419,1580,1060,76,1062,30,609.8697346666667,607.5487134999998,604.8683875,613.6936692,,,,
blst_original,1/16,64,cold,share_generation,419,1580,1060,76,1062,30,7.898639366666667,7.875348500000001,7.850180099999998,7.971309700000001,,,,
blst_original,1/16,64,cold,validate_per_validator,419,1580,1060,76,1062,30,0.41233593289473686,0.4123309078947368,0.4103811934210526,0.41462180789473685,,,,
blst_original,1/16,64,cold,validation,419,1580,1060,76,1062,30,1.0368092333333334,1.0350675,1.0262819,1.0523711,,,,
blst_original,1/16,128,cached,acceptance,419,1580,1060,76,1062,30,59.3451715,57.78232,57.5565343,61.3930377,,,,
blst_original,1/16,128,cached,combiner,419,1580,1060,76,1062,30,178.95904683333336,178.72798699999998,175.36952780000001,185.424799,,,,
blst_original,1/16,128,cached,dec_open,419,1580,1060,76,1062,30,119.61375216666667,118.2116425,117.5664681,125.3825405,,,,
blst_original,1/16,128,cached,decryption_total,419,1580,1060,76,1062,30,192.18190906666666,192.06596499999998,188.4743454,198.5133281,,,,
blst_original,1/16,128,cached,encryption,419,1580,1060,76,1062,30,6.422535533333333,6.3836335,5.9161437,6.9265366,,,,
blst_original,1/16,128,cached,encryption_per_item,419,1580,1060,76,1062,30,0.050176058854166664,0.04987213671875,0.04621987265625,0.0541135671875,,,,
blst_original,1/16,128,cached,end_to_end,419,1580,1060,76,1062,30,200.61809110000002,200.89126399999998,196.64078609999999,206.42515929999996,,,,
blst_original,1/16,128,cached,opening,419,1580,1060,76,1062,30,100.4213468,99.17478849999999,99.08304779999999,105.41568860000001,,,,
blst_original,1/16,128,cached,precompute,419,1580,1060,76,1062,30,19.192405366666666,19.039202000000003,18.4208261,20.0515414,,,,
blst_original,1/16,128,cached,predec_per_validator,419,1580,1060,76,1062,30,0.17398388815789473,0.1725505657894737,0.17226225263157896,0.1756236013157895,,,,
blst_original,1/16,128,cached,preparation,419,1580,1060,76,1062,30,0.0,0.0,0.0,0.0,,,,
blst_original,1/16,128,cached,share_generation,419,1580,1060,76,1062,30,13.222775500000001,13.113843,13.091931200000001,13.347393700000001,,,,
blst_original,1/16,128,cached,validate_per_validator,419,1580,1060,76,1062,30,0.780857519736842,0.7602936842105263,0.7573228197368421,0.8078031276315789,,,,
blst_original,1/16,128,cached,validation,419,1580,1060,76,1062,30,2.0135587999999998,1.9842165,1.9570779,2.1065511000000003,,,,
blst_original,1/16,128,cold,acceptance,419,1580,1060,76,1062,30,59.374153666666665,57.9367265,57.68309700000001,61.677131200000005,,,,
blst_original,1/16,128,cold,combiner,419,1580,1060,76,1062,30,1295.0524865,1293.9107884999999,1288.623491,1300.9355945,,,,
blst_original,1/16,128,cold,dec_open,419,1580,1060,76,1062,30,118.10825483333333,117.68946450000001,117.60736840000001,117.9507247,,,,
blst_original,1/16,128,cold,decryption_total,419,1580,1060,76,1062,30,1308.2833531333333,1307.323723,1301.8591257,1314.1120752000002,,,,
blst_original,1/16,128,cold,encryption,419,1580,1060,76,1062,30,6.4171788,6.367927,5.898941999999999,6.8971732,,,,
blst_original,1/16,128,cold,encryption_per_item,419,1580,1060,76,1062,30,0.050134209375,0.0497494296875,0.04608548437499999,0.053884165625,,,,
blst_original,1/16,128,cold,end_to_end,419,1580,1060,76,1062,30,1316.7292278333334,1316.1729559999999,1310.2041312,1322.4384184,,,,
blst_original,1/16,128,cold,opening,419,1580,1060,76,1062,30,99.89566029999999,99.5921125,99.5481359,99.6662518,,,,
blst_original,1/16,128,cold,precompute,419,1580,1060,76,1062,30,18.212594533333334,18.0923855,18.0292573,18.359927499999998,,,,
blst_original,1/16,128,cold,predec_per_validator,419,1580,1060,76,1062,30,0.17408914342105264,0.17342703289473685,0.1730035539473684,0.17636631710526315,,,,
blst_original,1/16,128,cold,preparation,419,1580,1060,76,1062,30,1117.5697049666667,1115.5420695,1112.8416644,1124.4015008000001,,,,
blst_original,1/16,128,cold,share_generation,419,1580,1060,76,1062,30,13.2307749,13.1804545,13.1482701,13.4038401,,,,
blst_original,1/16,128,cold,validate_per_validator,419,1580,1060,76,1062,30,0.7812388640350877,0.7623253486842105,0.7589881184210527,0.8115412000000001,,,,
blst_original,1/16,128,cold,validation,419,1580,1060,76,1062,30,2.0285771,1.9980360000000004,1.9744979,2.1163071,,,,
blst_original,1/16,256,cached,acceptance,419,1580,1060,76,1062,30,113.98227823333333,112.94304500000001,112.7666243,118.7306823,,,,
blst_original,1/16,256,cached,combiner,419,1580,1060,76,1062,30,354.6068710333333,352.93354050000005,350.7851414,361.0810866,,,,
blst_original,1/16,256,cached,dec_open,419,1580,1060,76,1062,30,240.62446933333334,239.038119,237.669577,248.02516769999997,,,,
blst_original,1/16,256,cached,decryption_total,419,1580,1060,76,1062,30,376.9976286,375.324929,373.1570621,383.45417710000004,,,,
blst_original,1/16,256,cached,encryption,419,1580,1060,76,1062,30,12.570480666666667,12.4682305,11.970808499999999,13.289397500000002,,,,
blst_original,1/16,256,cached,encryption_per_item,419,1580,1060,76,1062,30,0.04910344010416667,0.048704025390625,0.046760970703124995,0.051911708984375006,,,,
blst_original,1/16,256,cached,end_to_end,419,1580,1060,76,1062,30,393.5062698666667,391.70757649999996,389.4923809,399.34657150000004,,,,
blst_original,1/16,256,cached,opening,419,1580,1060,76,1062,30,200.02447096666668,198.4666395,198.36012710000003,207.0879182,,,,
blst_original,1/16,256,cached,precompute,419,1580,1060,76,1062,30,40.59999836666667,40.4293445,39.2667459,42.2134784,,,,
blst_original,1/16,256,cached,predec_per_validator,419,1580,1060,76,1062,30,0.29461417324561406,0.29454750657894735,0.29428070657894734,0.2948425671052632,,,,
blst_original,1/16,256,cached,preparation,419,1580,1060,76,1062,30,0.0,0.0,0.0,0.0,,,,
blst_original,1/16,256,cached,share_generation,419,1580,1060,76,1062,30,22.390677166666666,22.3856105,22.3653337,22.4080351,,,,
blst_original,1/16,256,cached,validate_per_validator,419,1580,1060,76,1062,30,1.4997668188596491,1.486092697368421,1.4837713723684212,1.562245819736842,,,,
blst_original,1/16,256,cached,validation,419,1580,1060,76,1062,30,3.9380514,3.8750704999999996,3.8571367999999997,4.101873,,,,
blst_original,1/16,256,cold,acceptance,419,1580,1060,76,1062,30,114.1419192,113.08146550000001,112.6474094,118.8570239,,,,
blst_original,1/16,256,cold,combiner,419,1580,1060,76,1062,30,2582.0840170666665,2576.319687,2571.6278682,2599.0288686999997,,,,
blst_original,1/16,256,cold,dec_open,419,1580,1060,76,1062,30,239.2829181333333,238.55527349999997,238.3553986,240.7279529,,,,
blst_original,1/16,256,cold,decryption_total,419,1580,1060,76,1062,30,2604.5304752,2598.7034405,2594.0397745,2621.4475673,,,,
blst_original,1/16,256,cold,encryption,419,1580,1060,76,1062,30,12.472165799999999,12.274079,12.064743700000001,13.3200735,,,,
blst_original,1/16,256,cold,encryption_per_item,419,1580,1060,76,1062,30,0.048719397656249996,0.04794562109375,0.047127905078125004,0.052031537109375,,,,
blst_original,1/16,256,cold,end_to_end,419,1580,1060,76,1062,30,2620.9416667,2615.5032045,2610.1090617999994,2638.6070449,,,,
blst_original,1/16,256,cold,opening,419,1580,1060,76,1062,30,199.18829726666667,198.86449700000003,198.7200927,199.3573233,,,,
blst_original,1/16,256,cold,precompute,419,1580,1060,76,1062,30,40.094620866666666,39.719114000000005,39.4948209,41.7530798,,,,
blst_original,1/16,256,cold,predec_per_validator,419,1580,1060,76,1062,30,0.2953470837719298,0.2947518092105263,0.2944729736842105,0.2950465184210527,,,,
blst_original,1/16,256,cold,preparation,419,1580,1060,76,1062,30,2228.6587105666667,2223.202993,2219.0208024,2243.5424261,,,,
blst_original,1/16,256,cold,share_generation,419,1580,1060,76,1062,30,22.446378366666668,22.401137499999997,22.379945999999997,22.423535400000002,,,,
blst_original,1/16,256,cold,validate_per_validator,419,1580,1060,76,1062,30,1.501867357894737,1.487914019736842,1.482202755263158,1.5639082092105265,,,,
blst_original,1/16,256,cold,validation,419,1580,1060,76,1062,30,3.9388968,3.8973565,3.8814469000000003,4.1156294,,,,
blst_original,1/32,16,cached,acceptance,598,3063,2044,79,2046,30,11.252170366666666,11.249220000000001,11.210253,11.2981752,,,,
blst_original,1/32,16,cached,combiner,598,3063,2044,79,2046,30,38.384588,38.373518000000004,38.3141959,38.472688000000005,,,,
blst_original,1/32,16,cached,dec_open,598,3063,2044,79,2046,30,27.132342933333334,27.123468,27.093200500000002,27.1734001,,,,
blst_original,1/32,16,cached,decryption_total,598,3063,2044,79,2046,30,41.8991155,41.9341365,41.7265687,42.0338233,,,,
blst_original,1/32,16,cached,encryption,598,3063,2044,79,2046,30,1.1286409666666666,1.094034,1.0768374999999997,1.1331288000000002,,,,
blst_original,1/32,16,cached,encryption_per_item,598,3063,2044,79,2046,30,0.07054006041666666,0.068377125,0.06730234374999998,0.07082055000000001,,,,
blst_original,1/32,16,cached,end_to_end,598,3063,2044,79,2046,30,43.3691533,43.36729149999999,43.1504443,43.55345019999999,,,,
blst_original,1/32,16,cached,opening,598,3063,2044,79,2046,30,18.55696556666667,18.56064,18.535424199999998,18.577900900000003,,,,
blst_original,1/32,16,cached,precompute,598,3063,2044,79,2046,30,8.575377366666666,8.566664000000001,8.5365009,8.612468400000001,,,,
blst_original,1/32,16,cached,predec_per_validator,598,3063,2044,79,2046,30,0.04448681139240506,0.045123664556962026,0.042261794936708855,0.04526520759493671,,,,
blst_original,1/32,16,cached,preparation,598,3063,2044,79,2046,30,0.0,0.0,0.0,0.0,,,,
blst_original,1/32,16,cached,share_generation,598,3063,2044,79,2046,30,3.5144580999999997,3.5647694999999997,3.3386818,3.5759514,,,,
