curve,simd,orientation,total,batch,setup,cache,threads,parties,total_weight,required_weight,selected_parties,accepted_weight,sample,phase,milliseconds,avx_msm,avx_each
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,0,encryption,0.712790,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,0,validation,0.696687,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,0,share_generation,2.091886,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,0,acceptance,7.944008,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,0,preparation,83.483078,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,0,precompute,1.619306,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,0,opening,12.357053,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,0,combiner,105.403625,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,0,decryption_total,107.495601,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,0,end_to_end,108.905228,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,1,encryption,0.697359,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,1,validation,0.702996,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,1,share_generation,2.077595,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,1,acceptance,7.896092,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,1,preparation,82.951258,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,1,precompute,1.646883,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,1,opening,12.349924,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,1,combiner,104.844327,0,0
bn254,off,normal,16,2,16,cold,12,688,6489,4327,79,4333,1,decryption_total,106.922013,0,0
