curve,simd,orientation,total,batch,setup,cache,threads,parties,total_weight,required_weight,selected_parties,accepted_weight,sample,phase,milliseconds,avx_msm,avx_each
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,encryption,4.483542,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,validation,4.967978,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,share_generation,26.390290,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,acceptance,58.807874,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,preparation,12.522401,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,precompute,7.574460,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,opening,79.887926,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,combiner,158.792811,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,decryption_total,185.183181,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,end_to_end,194.634851,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,encryption,4.470003,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,validation,5.380615,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,share_generation,26.418279,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,acceptance,59.271461,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,preparation,12.528829,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,precompute,6.734546,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,opening,73.838172,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,combiner,152.373168,0,0
bn254,off,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,decryption_total,178.791527,0,0
