curve,simd,orientation,total,batch,setup,cache,threads,parties,total_weight,required_weight,selected_parties,accepted_weight,sample,phase,milliseconds,avx_msm,avx_each
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,encryption,2.102270,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,validation,2.026525,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,share_generation,7.649723,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,acceptance,23.287195,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,preparation,23.796695,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,precompute,3.750615,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,opening,36.641438,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,combiner,87.476083,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,decryption_total,95.125896,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,end_to_end,99.254851,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,encryption,2.069705,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,validation,2.067341,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,share_generation,7.636185,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,acceptance,23.188930,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,preparation,23.737443,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,precompute,3.705303,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,opening,36.603275,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,combiner,87.235101,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,decryption_total,94.871376,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,end_to_end,99.008542,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,encryption,2.081170,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,validation,2.025023,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,share_generation,7.622446,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,acceptance,23.349130,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,preparation,23.917701,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,precompute,3.672347,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,opening,36.700519,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,combiner,87.639857,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,decryption_total,95.262383,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,end_to_end,99.368907,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,3,encryption,2.086387,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,3,validation,2.041997,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,3,share_generation,7.644576,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,3,acceptance,23.117632,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,3,preparation,23.702145,0,0
