curve,simd,orientation,total,batch,setup,cache,threads,parties,total_weight,required_weight,selected_parties,accepted_weight,sample,phase,milliseconds,avx_msm,avx_each
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,encryption,0.764580,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,validation,0.918602,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,share_generation,3.412210,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,acceptance,9.972536,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,preparation,12.490397,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,precompute,1.014995,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,opening,12.198416,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,combiner,35.676464,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,decryption_total,39.088764,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,end_to_end,40.772097,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,encryption,0.766373,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,validation,0.927786,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,share_generation,3.388727,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,acceptance,9.988909,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,preparation,12.389528,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,precompute,1.042082,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,opening,12.170126,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,combiner,35.590836,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,decryption_total,38.979613,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,end_to_end,40.673852,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,encryption,0.749180,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,validation,0.932922,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,share_generation,3.374538,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,acceptance,9.879088,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,preparation,12.401284,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,precompute,0.988699,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,opening,12.186359,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,combiner,35.455520,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,decryption_total,38.830108,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,end_to_end,40.512280,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,encryption,0.751944,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,validation,0.926173,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,share_generation,3.393354,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,acceptance,9.918652,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,preparation,12.394104,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,precompute,0.988940,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,opening,12.216710,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,combiner,35.518506,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,decryption_total,38.911910,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,end_to_end,40.590137,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,encryption,0.744032,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,validation,0.934695,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,share_generation,3.387516,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,acceptance,9.807319,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,preparation,12.314625,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,precompute,0.991803,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,opening,12.199337,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,combiner,35.313194,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,decryption_total,38.700750,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,end_to_end,40.379657,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,5,encryption,0.790045,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,5,validation,0.916750,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,5,share_generation,3.410217,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,5,acceptance,9.867702,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,5,preparation,12.377882,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,5,precompute,1.045717,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,5,opening,12.235647,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,5,combiner,35.527078,0,0
bn254,off,swapped,16,2,16,cold,12,419,1580,1060,76,1062,5,decryption_total,38.937386,0,0
