curve,simd,orientation,total,batch,setup,cache,threads,parties,total_weight,required_weight,selected_parties,accepted_weight,sample,phase,milliseconds,avx_msm,avx_each
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,encryption,2.086017,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,validation,2.079188,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,share_generation,7.647550,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,acceptance,23.331657,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,preparation,23.862366,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,precompute,3.979740,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,opening,36.629563,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,combiner,87.803516,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,decryption_total,95.451116,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,0,end_to_end,99.616491,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,encryption,2.087239,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,validation,2.004695,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,share_generation,7.665025,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,acceptance,23.167911,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,preparation,23.678393,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,precompute,3.816145,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,opening,36.553949,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,combiner,87.216508,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,decryption_total,94.881583,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,1,end_to_end,98.973587,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,encryption,2.080099,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,validation,2.038552,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,share_generation,7.662902,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,acceptance,23.222416,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,preparation,23.755479,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,precompute,3.721766,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,opening,36.663509,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,combiner,87.363350,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,decryption_total,95.026302,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,2,end_to_end,99.145173,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,3,encryption,2.081441,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,3,validation,2.032303,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,3,share_generation,7.647450,0,0
bn254,off,normal,64,2,64,cold,12,419,1580,1060,76,1062,3,acceptance,23.260800,0,0
