curve,simd,orientation,total,batch,setup,cache,threads,parties,total_weight,required_weight,selected_parties,accepted_weight,sample,phase,milliseconds,avx_msm,avx_each
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,0,encryption,0.770599,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,0,validation,0.951457,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,0,share_generation,3.619754,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,0,acceptance,10.200599,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,0,preparation,20.614081,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,0,precompute,1.003830,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,0,opening,12.711230,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,0,combiner,44.529840,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,0,decryption_total,48.149644,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,0,end_to_end,49.871871,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,1,encryption,0.807570,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,1,validation,0.926574,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,1,share_generation,3.617842,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,1,acceptance,10.206858,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,1,preparation,20.681643,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,1,precompute,0.987157,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,1,opening,12.707034,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,1,combiner,44.582832,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,1,decryption_total,48.200714,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,1,end_to_end,49.934928,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,2,encryption,0.754186,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,2,validation,0.927484,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,2,share_generation,3.631251,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,2,acceptance,10.176866,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,2,preparation,20.663339,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,2,precompute,0.974800,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,2,opening,12.721163,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,2,combiner,44.536318,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,2,decryption_total,48.167609,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,2,end_to_end,49.849500,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,3,encryption,0.768015,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,3,validation,0.932662,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,3,share_generation,3.650027,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,3,acceptance,10.210623,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,3,preparation,20.637523,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,3,precompute,0.970233,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,3,opening,12.676983,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,3,combiner,44.495462,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,3,decryption_total,48.145529,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,3,end_to_end,49.846316,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,4,encryption,0.773262,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,4,validation,0.917842,0,0
bn254,off,swapped,16,2,16,cold,12,598,3063,2044,79,2046,4,share_generation,3.611994,0,0
