curve,simd,orientation,total,batch,setup,cache,threads,parties,total_weight,required_weight,selected_parties,accepted_weight,sample,phase,milliseconds,avx_msm,avx_each
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,encryption,6.526200,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,validation,5.962715,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,share_generation,47.578179,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,acceptance,54.854720,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,preparation,15.596405,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,precompute,9.738364,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,opening,107.003259,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,combiner,187.192828,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,decryption_total,234.771047,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,0,end_to_end,247.260182,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,encryption,6.491682,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,validation,6.492003,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,share_generation,47.514822,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,acceptance,70.765266,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,preparation,15.704363,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,precompute,9.203108,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,opening,90.318058,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,combiner,185.990926,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,decryption_total,233.505788,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,1,end_to_end,246.489703,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,encryption,6.518559,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,validation,6.526650,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,share_generation,47.543211,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,acceptance,55.544207,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,preparation,15.804601,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,precompute,9.333167,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,opening,90.579648,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,combiner,171.261754,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,decryption_total,218.805055,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,2,end_to_end,231.850384,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,3,encryption,6.526209,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,3,validation,6.985160,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,3,share_generation,47.759418,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,3,acceptance,55.057178,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,3,preparation,15.734124,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,3,precompute,10.810687,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,3,opening,114.710493,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,3,combiner,196.312613,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,3,decryption_total,244.072091,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,3,end_to_end,257.583620,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,4,encryption,6.509907,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,4,validation,5.923131,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,4,share_generation,47.456562,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,4,acceptance,70.005091,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,4,preparation,15.701870,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,4,precompute,9.215516,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,4,opening,98.648718,0,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,4,combiner,193.571375,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,4,decryption_total,241.028017,1,0
bls12_381,avx512,swapped,128,2,128,cold,12,419,1580,1060,76,1062,4,end_to_end,253.461175,1,0
