curve,simd,orientation,total,batch,setup,cache,threads,parties,total_weight,required_weight,selected_parties,accepted_weight,sample,phase,milliseconds,avx_msm,avx_each
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,0,encryption,0.702756,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,0,validation,0.703667,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,0,share_generation,1.534579,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,0,acceptance,6.153907,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,0,preparation,12.148326,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,0,precompute,0.876525,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,0,opening,9.482843,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,0,combiner,28.661792,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,0,decryption_total,30.196452,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,0,end_to_end,31.603015,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,1,encryption,0.691130,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,1,validation,0.705619,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,1,share_generation,1.531355,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,1,acceptance,6.093865,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,1,preparation,12.080132,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,1,precompute,0.876664,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,1,opening,9.512914,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,1,combiner,28.563738,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,1,decryption_total,30.095133,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,1,end_to_end,31.491962,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,2,encryption,0.732147,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,2,validation,0.694664,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,2,share_generation,1.533418,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,2,acceptance,6.116266,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,2,preparation,12.123252,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,2,precompute,0.930519,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,2,opening,9.555653,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,2,combiner,28.725821,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,2,decryption_total,30.259329,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,2,end_to_end,31.686270,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,3,encryption,0.709876,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,3,validation,0.701824,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,3,share_generation,1.521842,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,3,acceptance,6.113382,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,3,preparation,12.139855,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,3,precompute,0.915999,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,3,opening,9.538109,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,3,combiner,28.707505,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,3,decryption_total,30.229427,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,3,end_to_end,31.641277,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,4,encryption,0.710997,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,4,validation,0.704798,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,4,share_generation,1.518517,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,4,acceptance,6.095167,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,4,preparation,12.165580,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,4,precompute,0.878127,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,4,opening,9.555563,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,4,combiner,28.694607,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,4,decryption_total,30.213204,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,4,end_to_end,31.629151,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,5,encryption,0.703407,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,5,validation,0.728541,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,5,share_generation,1.538094,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,5,acceptance,6.161719,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,5,preparation,12.047398,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,5,precompute,0.868784,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,5,opening,9.557035,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,5,combiner,28.635136,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,5,decryption_total,30.173310,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,5,end_to_end,31.605398,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,6,encryption,0.708774,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,6,validation,0.690449,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,6,share_generation,1.520970,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,6,acceptance,6.061111,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,6,preparation,12.029533,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,6,precompute,0.866811,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,6,opening,9.538070,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,6,combiner,28.495665,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,6,decryption_total,30.016715,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,6,end_to_end,31.416209,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,7,encryption,0.713741,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,7,validation,0.713871,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,7,share_generation,1.531605,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,7,acceptance,6.077232,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,7,preparation,12.106179,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,7,precompute,0.901069,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,7,opening,9.529167,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,7,combiner,28.613817,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,7,decryption_total,30.145513,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,7,end_to_end,31.573275,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,8,encryption,0.717666,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,8,validation,0.684871,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,8,share_generation,1.543281,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,8,acceptance,6.098792,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,8,preparation,12.054137,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,8,precompute,0.872620,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,8,opening,9.551998,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,8,combiner,28.577777,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,8,decryption_total,30.121139,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,8,end_to_end,31.523826,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,9,encryption,0.689668,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,9,validation,0.685372,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,9,share_generation,1.532537,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,9,acceptance,6.096098,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,9,preparation,12.079412,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,9,precompute,0.953551,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,9,opening,9.522508,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,9,combiner,28.651769,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,9,decryption_total,30.184346,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,9,end_to_end,31.559526,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,10,encryption,0.704188,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,10,validation,0.692382,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,10,share_generation,1.542860,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,10,acceptance,6.127522,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,10,preparation,12.110054,0,0
bn254,off,normal,16,2,16,cold,12,234,764,512,59,515,10,precompute,0.895781,0,0
