curve,simd,orientation,total,batch,setup,cache,threads,parties,total_weight,required_weight,selected_parties,accepted_weight,sample,phase,milliseconds,avx_msm,avx_each
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,0,encryption,1.097117,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,0,validation,1.000976,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,0,share_generation,6.485895,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,0,acceptance,9.579766,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,0,preparation,48.995819,11,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,0,precompute,1.833000,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,0,opening,16.779471,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,0,combiner,77.188226,11,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,0,decryption_total,83.674201,11,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,0,end_to_end,85.772524,11,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,1,encryption,1.086703,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,1,validation,0.990912,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,1,share_generation,6.465747,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,1,acceptance,9.603909,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,1,preparation,48.818005,11,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,1,precompute,1.734184,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,1,opening,16.819216,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,1,combiner,76.975474,11,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,1,decryption_total,83.441301,11,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,1,end_to_end,85.519076,11,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,2,encryption,1.094744,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,2,validation,1.017738,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,2,share_generation,6.483151,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,2,acceptance,9.454864,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,2,preparation,48.912494,11,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,2,precompute,1.929182,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,2,opening,16.791638,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,2,combiner,77.088309,11,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,2,decryption_total,83.571510,11,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,2,end_to_end,85.684113,11,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,3,encryption,1.112889,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,3,validation,1.017748,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,3,share_generation,6.463484,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,688,6489,4327,79,4333,3,acceptance,9.499276,0,0
