curve,simd,orientation,total,batch,setup,cache,threads,parties,total_weight,required_weight,selected_parties,accepted_weight,sample,phase,milliseconds,avx_msm,avx_each
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,0,encryption,0.742681,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,0,validation,0.937629,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,0,share_generation,2.611619,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,0,acceptance,7.811306,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,0,preparation,7.139752,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,0,precompute,0.977003,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,0,opening,9.631247,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,0,combiner,25.559528,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,0,decryption_total,28.171207,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,0,end_to_end,29.851637,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,1,encryption,0.754657,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,1,validation,0.914287,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,1,share_generation,2.658634,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,1,acceptance,7.756720,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,1,preparation,7.100979,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,1,precompute,1.043133,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,1,opening,9.587247,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,1,combiner,25.488290,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,1,decryption_total,28.146964,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,1,end_to_end,29.816128,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,2,encryption,0.762067,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,2,validation,0.941654,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,2,share_generation,2.634350,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,2,acceptance,7.781014,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,2,preparation,7.128868,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,2,precompute,1.015776,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,2,opening,9.574068,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,2,combiner,25.499856,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,2,decryption_total,28.134296,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,2,end_to_end,29.838288,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,3,encryption,0.784518,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,3,validation,0.942656,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,3,share_generation,2.618268,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,3,acceptance,7.710187,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,3,preparation,7.105375,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,3,precompute,1.005632,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,3,opening,9.606373,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,3,combiner,25.427697,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,3,decryption_total,28.046015,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,3,end_to_end,29.773269,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,4,encryption,0.769727,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,4,validation,0.940793,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,4,share_generation,2.625668,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,4,acceptance,7.753646,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,4,preparation,7.150407,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,4,precompute,1.028493,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,4,opening,9.597110,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,4,combiner,25.529787,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,4,decryption_total,28.155535,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,4,end_to_end,29.866276,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,5,encryption,0.753336,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,5,validation,0.929728,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,5,share_generation,2.625258,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,5,acceptance,7.804566,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,5,preparation,7.064128,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,5,precompute,0.973859,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,5,opening,9.585844,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,5,combiner,25.428567,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,5,decryption_total,28.053865,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,5,end_to_end,29.737029,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,6,encryption,0.751342,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,6,validation,0.945759,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,6,share_generation,2.637706,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,6,acceptance,7.697128,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,6,preparation,7.129338,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,6,precompute,0.997802,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,6,opening,9.596058,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,6,combiner,25.420556,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,6,decryption_total,28.058312,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,6,end_to_end,29.755564,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,7,encryption,0.750552,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,7,validation,0.950646,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,7,share_generation,2.626470,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,7,acceptance,7.761507,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,7,preparation,7.074193,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,7,precompute,1.046478,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,7,opening,9.587226,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,7,combiner,25.469494,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,7,decryption_total,28.096044,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,7,end_to_end,29.797382,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,8,encryption,0.758572,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,8,validation,0.931380,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,8,share_generation,2.640629,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,8,acceptance,7.760987,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,8,preparation,7.093188,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,8,precompute,0.991613,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,8,opening,9.657072,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,8,combiner,25.502990,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,8,decryption_total,28.143669,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,8,end_to_end,29.833691,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,9,encryption,0.768346,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,9,validation,1.371956,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,9,share_generation,3.229619,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,9,acceptance,7.812156,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,9,preparation,7.146712,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,9,precompute,0.992194,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,9,opening,9.594416,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,9,combiner,25.545578,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,9,decryption_total,28.775277,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,9,end_to_end,30.915679,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,10,encryption,0.770729,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,10,validation,0.907507,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,10,share_generation,2.620311,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,10,acceptance,7.769558,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,10,preparation,7.094200,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,10,precompute,0.996729,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,10,opening,9.590771,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,10,combiner,25.451389,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,10,decryption_total,28.071740,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,10,end_to_end,29.750087,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,11,encryption,0.780373,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,11,validation,0.937068,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,11,share_generation,2.641220,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,11,acceptance,7.741770,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,11,preparation,7.120226,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,11,precompute,0.985604,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,11,opening,9.607494,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,11,combiner,25.455244,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,11,decryption_total,28.096524,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,11,end_to_end,29.814145,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,12,encryption,0.772802,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,12,validation,0.923079,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,12,share_generation,2.650362,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,12,acceptance,7.746657,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,12,preparation,7.106587,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,12,precompute,1.041231,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,12,opening,9.597490,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,12,combiner,25.492105,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,12,decryption_total,28.142517,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,12,end_to_end,29.838468,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,13,encryption,0.769798,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,13,validation,0.958758,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,13,share_generation,2.631006,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,13,acceptance,7.676360,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,13,preparation,7.089563,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,13,precompute,0.988669,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,13,opening,9.584523,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,13,combiner,25.339245,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,13,decryption_total,27.970291,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,13,end_to_end,29.699107,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,14,encryption,0.764401,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,14,validation,0.951838,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,14,share_generation,2.650773,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,14,acceptance,7.789686,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,14,preparation,7.113066,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,14,precompute,1.022084,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,14,opening,9.584483,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,14,combiner,25.509489,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,14,decryption_total,28.160312,0,0
bn254,off,swapped,16,2,16,cold,12,234,764,512,59,515,14,end_to_end,29.876631,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,0,encryption,0.772833,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,0,validation,0.937919,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,0,share_generation,2.631626,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,0,acceptance,7.812086,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,0,preparation,0.000020,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,0,precompute,1.031728,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,0,opening,9.595438,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,0,combiner,18.439413,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,0,decryption_total,21.071079,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,0,end_to_end,22.781901,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,1,encryption,0.777179,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,1,validation,0.937819,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,1,share_generation,2.658854,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,1,acceptance,7.697459,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,1,preparation,0.000020,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,1,precompute,1.031588,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,1,opening,9.570603,0,0
bn254,off,swapped,16,2,16,cached,12,234,764,512,59,515,1,combiner,18.299770,0,0
