curve,simd,orientation,total,batch,setup,cache,threads,parties,total_weight,required_weight,selected_parties,accepted_weight,sample,phase,milliseconds,avx_msm,avx_each
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,encryption,1.162338,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,validation,1.381399,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,share_generation,6.718603,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,acceptance,19.044204,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,preparation,12.630238,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,precompute,2.026986,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,opening,18.513454,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,combiner,52.214982,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,decryption_total,58.933625,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,end_to_end,61.477542,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,encryption,1.145604,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,validation,1.404531,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,share_generation,6.725142,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,acceptance,19.037525,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,preparation,12.562765,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,precompute,1.934309,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,opening,18.554670,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,combiner,52.089439,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,decryption_total,58.814621,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,end_to_end,61.364986,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,encryption,1.168336,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,validation,1.420372,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,share_generation,6.725163,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,acceptance,19.114961,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,preparation,12.549677,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,precompute,1.868037,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,opening,18.508708,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,combiner,52.041483,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,decryption_total,58.766696,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,end_to_end,61.355634,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,3,encryption,1.142901,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,3,validation,1.387567,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,3,share_generation,6.732513,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,3,acceptance,19.054848,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,3,preparation,12.581511,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,3,precompute,1.866936,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,3,opening,18.762156,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,3,combiner,52.265621,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,3,decryption_total,58.998174,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,3,end_to_end,61.528712,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,4,encryption,1.154587,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,4,validation,1.407555,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,4,share_generation,6.718724,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,4,acceptance,18.965915,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,4,preparation,12.532544,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,4,precompute,1.838997,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,4,opening,18.521375,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,4,combiner,51.859012,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,4,decryption_total,58.577786,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,4,end_to_end,61.140108,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,5,encryption,1.160225,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,5,validation,1.404791,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,5,share_generation,6.726735,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,5,acceptance,19.023014,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,5,preparation,12.476116,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,5,precompute,2.026906,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,5,opening,18.482001,0,0
bn254,off,swapped,32,2,32,cold,12,419,1580,1060,76,1062,5,combiner,52.008207,0,0
