curve,simd,orientation,total,batch,setup,cache,threads,parties,total_weight,required_weight,selected_parties,accepted_weight,sample,phase,milliseconds,avx_msm,avx_each
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,encryption,1.117936,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,validation,1.008526,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,share_generation,6.086686,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,acceptance,9.273485,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,preparation,15.521972,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,precompute,1.343837,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,opening,16.373743,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,combiner,42.513227,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,decryption_total,48.599993,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,0,end_to_end,50.726605,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,encryption,1.101874,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,validation,0.995238,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,share_generation,6.093845,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,acceptance,9.303306,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,preparation,15.579672,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,precompute,1.348674,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,opening,16.345434,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,combiner,42.577246,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,decryption_total,48.671181,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,1,end_to_end,50.768453,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,encryption,1.098810,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,validation,1.004751,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,share_generation,6.091912,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,acceptance,9.239689,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,preparation,15.704043,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,precompute,1.357525,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,opening,16.352925,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,combiner,42.654352,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,decryption_total,48.746324,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,2,end_to_end,50.850035,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,encryption,1.088977,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,validation,1.001176,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,share_generation,6.072125,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,acceptance,9.278612,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,preparation,15.594182,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,precompute,1.344979,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,opening,16.361075,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,combiner,42.578998,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,decryption_total,48.651203,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,3,end_to_end,50.741576,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,encryption,1.097748,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,validation,1.005612,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,share_generation,6.108785,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,acceptance,9.254379,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,preparation,15.539066,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,precompute,1.346901,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,opening,16.305059,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,combiner,42.445585,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,decryption_total,48.554460,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,4,end_to_end,50.657971,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,5,encryption,1.102034,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,5,validation,1.024037,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,5,share_generation,6.087577,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,5,acceptance,9.285551,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,5,preparation,15.551103,1,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,5,precompute,1.361030,0,0
bls12_381,avx512,swapped,16,2,16,cold,12,419,1580,1060,76,1062,5,opening,16.318388,0,0
