curve,simd,orientation,total,batch,setup,cache,threads,parties,total_weight,required_weight,selected_parties,accepted_weight,sample,phase,milliseconds,avx_msm,avx_each
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,encryption,1.667532,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,validation,1.556790,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,share_generation,12.115771,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,acceptance,17.228518,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,preparation,15.538335,1,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,precompute,2.743331,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,opening,24.697963,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,combiner,60.208287,1,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,decryption_total,72.324108,1,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,0,end_to_end,75.548550,1,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,encryption,1.675503,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,validation,1.528411,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,share_generation,12.085790,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,acceptance,17.165301,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,preparation,15.534109,1,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,precompute,2.619460,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,opening,24.645231,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,combiner,59.964291,1,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,decryption_total,72.050131,1,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,1,end_to_end,75.254115,1,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,encryption,1.661032,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,validation,1.566023,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,share_generation,12.070719,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,acceptance,17.153485,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,preparation,15.610134,1,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,precompute,2.600464,0,0
bls12_381,avx512,swapped,32,2,32,cold,12,419,1580,1060,76,1062,2,opening,24.755713,0,0
