scheme,error,total,round,sample,samples,N,source_N,W,q,t,selected_parties,selected_weight,threads,phase,value,ms,unit,statistic,origin,denominator,source_label,log
beat,1/16,16,1,5,1,419,419,1580,1060,1059,76,1062,12,acceptance,7.536,7.536,ms,single_observation,reported,,all-N server proofs / select V,beat_e16_m16_r1_s005.stdout.log
beat,1/16,16,1,5,1,419,419,1580,1060,1059,76,1062,12,preparation,101.956,101.956,ms,single_observation,reported,,committee interpolation / G2 MSMs,beat_e16_m16_r1_s005.stdout.log
beat,1/16,16,1,5,1,419,419,1580,1060,1059,76,1062,12,precompute,8.666,8.666,ms,single_observation,reported,,cross-term precompute,beat_e16_m16_r1_s005.stdout.log
beat,1/16,16,1,5,1,419,419,1580,1060,1059,76,1062,12,precompute_per_item,0.542,0.542,ms/item,single_observation,reported,16,cross-term precompute,beat_e16_m16_r1_s005.stdout.log
beat,1/16,16,1,5,1,419,419,1580,1060,1059,76,1062,12,opening,17.976,17.976,ms,single_observation,reported,,weighted PRF opening / unmask,beat_e16_m16_r1_s005.stdout.log
beat,1/16,16,1,5,1,419,419,1580,1060,1059,76,1062,12,opening_per_item,1.123,1.123,ms/item,single_observation,reported,16,weighted PRF opening / unmask,beat_e16_m16_r1_s005.stdout.log
beat,1/16,16,1,5,1,419,419,1580,1060,1059,76,1062,12,cold_without_validation,141.9,141.9,ms,single_observation,reported,,post-validation cold-committee path,beat_e16_m16_r1_s005.stdout.log
beat,1/16,16,1,5,1,419,419,1580,1060,1059,76,1062,12,cached_without_validation,39.944,39.944,ms,single_observation,reported,,post-validation cached-committee path,beat_e16_m16_r1_s005.stdout.log
beat,1/16,16,1,5,1,419,419,1580,1060,1059,76,1062,12,cold_with_validation,142.379,142.379,ms,single_observation,reported,,full cold decryption incl client checks,beat_e16_m16_r1_s005.stdout.log
beat,1/16,16,1,5,1,419,419,1580,1060,1059,76,1062,12,cached_with_validation,40.422,40.422,ms,single_observation,reported,,full cached decryption incl client checks,beat_e16_m16_r1_s005.stdout.log
beat,1/16,16,1,5,1,419,419,1580,1060,1059,76,1062,12,dec_open,26.642,26.642,ms,single_observation,sum_of_rounded_phase_means,,,beat_e16_m16_r1_s005.stdout.log
beat,1/16,16,1,5,1,419,419,1580,1060,1059,76,1062,12,dec_total_without_validation,141.9,141.9,ms,single_observation,sum_of_rounded_phase_means,,,beat_e16_m16_r1_s005.stdout.log
beat,1/16,16,1,5,1,419,419,1580,1060,1059,76,1062,12,dec_cached_without_validation,39.944,39.944,ms,single_observation,sum_of_rounded_phase_means,,,beat_e16_m16_r1_s005.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,setup,841.502,841.502,ms,internal_arithmetic_mean,reported,,trusted key generation,pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,encryption,1.313,1.313,ms,internal_arithmetic_mean,reported,,encrypt batch,pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,encryption_per_item,0.082,0.082,ms/item,internal_arithmetic_mean,reported,16,encrypt batch,pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,fixed_kernel,9.824,9.824,ms,internal_arithmetic_mean,reported,,fixed PFE FFT/G2 kernel,pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,validation,0.505,0.505,ms,internal_arithmetic_mean,reported,,ctxtCheck(B),pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,validation_per_item,0.032,0.032,ms/item,internal_arithmetic_mean,reported,16,ctxtCheck(B),pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,precompute,7.721,7.721,ms,internal_arithmetic_mean,reported,,precompute(B),pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,precompute_per_item,0.483,0.483,ms/item,internal_arithmetic_mean,reported,16,precompute(B),pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,predec_one_virtual_server,0.172,0.172,ms,internal_arithmetic_mean,reported,,"partialDecrypt(B), one server",pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,predec_one_virtual_server_per_item,0.011,0.011,ms/item,internal_arithmetic_mean,reported,16,"partialDecrypt(B), one server",pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,combine,163.825,163.825,ms,internal_arithmetic_mean,reported,,combine(n),pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,combine_per_item,0.08,0.08,ms/item,internal_arithmetic_mean,reported,2044,combine(n),pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,server_check,2.458,2.458,ms,internal_arithmetic_mean,reported,,"serverCheck(B,n)",pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,server_check_per_item,0.154,0.154,ms/item,internal_arithmetic_mean,reported,16,"serverCheck(B,n)",pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,opening,2.102,2.102,ms,internal_arithmetic_mean,reported,,"open(B), fused 3-pair path",pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,opening_per_item,0.131,0.131,ms/item,internal_arithmetic_mean,reported,16,"open(B), fused 3-pair path",pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,core_one_server_total,173.82,173.82,ms,internal_arithmetic_mean,reported,,core sequential total,pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,robust_one_server_total,176.783,176.783,ms,internal_arithmetic_mean,reported,,robust sequential total,pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,all_virtual_shares_derived,351.568,351.568,ms,internal_arithmetic_mean,q_times_rounded_one_server_mean,,,pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,all_local_core_derived,525.216,525.216,ms,internal_arithmetic_mean,sum_with_q_times_rounded_one_server_mean,,,pfe_e32_m16_r1.stdout.log
pfe,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,all_local_robust_derived,528.179,528.179,ms,internal_arithmetic_mean,sum_with_q_times_rounded_one_server_mean,,,pfe_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,setup,822.688,822.688,ms,internal_arithmetic_mean,reported,,trusted key generation,btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,encryption,8.443,8.443,ms,internal_arithmetic_mean,reported,,encrypt batch,btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,encryption_per_item,0.528,0.528,ms/item,internal_arithmetic_mean,reported,16,encrypt batch,btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,fixed_kernel,6.504,6.504,ms,internal_arithmetic_mean,reported,,fixed G2 FFT kernel,btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,validation,0.355,0.355,ms,internal_arithmetic_mean,reported,,ctxtCheck(B),btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,validation_per_item,0.022,0.022,ms/item,internal_arithmetic_mean,reported,16,ctxtCheck(B),btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,precompute,8.61,8.61,ms,internal_arithmetic_mean,reported,,precompute(B),btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,precompute_per_item,0.538,0.538,ms/item,internal_arithmetic_mean,reported,16,precompute(B),btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,predec_one_virtual_server,0.17,0.17,ms,internal_arithmetic_mean,reported,,"partialDecrypt(B), one server",btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,predec_one_virtual_server_per_item,0.011,0.011,ms/item,internal_arithmetic_mean,reported,16,"partialDecrypt(B), one server",btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,combine,163.064,163.064,ms,internal_arithmetic_mean,reported,,combine(n),btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,combine_per_item,0.08,0.08,ms/item,internal_arithmetic_mean,reported,2044,combine(n),btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,server_check,3.065,3.065,ms,internal_arithmetic_mean,reported,,"serverCheck(B,n)",btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,server_check_per_item,0.192,0.192,ms/item,internal_arithmetic_mean,reported,16,"serverCheck(B,n)",btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,opening,0.829,0.829,ms,internal_arithmetic_mean,reported,,open(B),btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,opening_per_item,0.052,0.052,ms/item,internal_arithmetic_mean,reported,16,open(B),btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,core_one_server_total,172.673,172.673,ms,internal_arithmetic_mean,reported,,core sequential total,btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,robust_one_server_total,176.093,176.093,ms,internal_arithmetic_mean,reported,,robust sequential total,btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,all_virtual_shares_derived,347.48,347.48,ms,internal_arithmetic_mean,q_times_rounded_one_server_mean,,,btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,all_local_core_derived,519.983,519.983,ms,internal_arithmetic_mean,sum_with_q_times_rounded_one_server_mean,,,btx_e32_m16_r1.stdout.log
btx,1/32,16,1,0,5,3063,598,3063,2044,2043,2044,2044,12,all_local_robust_derived,523.403,523.403,ms,internal_arithmetic_mean,sum_with_q_times_rounded_one_server_mean,,,btx_e32_m16_r1.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,crs_setup,0.685,0.685,ms,single_observation,reported,,powers-of-tau CRS setup,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,setup,511.539,511.539,ms,single_observation,reported,,weighted master key generation,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,fixed_kernel,6.167,6.167,ms,single_observation,reported,,fixed G2 FFT kernel,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,encryption,1.407,1.407,ms,single_observation,reported,,encrypt batch,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,encryption_per_item,0.088,0.088,ms/item,single_observation,reported,16,encrypt batch,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,validation,0.468,0.468,ms,single_observation,reported,,client proof validation,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,validation_per_item,0.029,0.029,ms/item,single_observation,reported,16,client proof validation,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,predec_all_validators,8.261,8.261,ms,single_observation,reported,,"partial decryptions, all N parties",beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,predec_all_validators_per_item,0.014,0.014,ms/item,single_observation,reported,598,"partial decryptions, all N parties",beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,acceptance,10.88,10.88,ms,single_observation,reported,,all-N server proofs / select V,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,preparation,170.864,170.864,ms,single_observation,reported,,committee interpolation / G2 MSMs,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,precompute,8.662,8.662,ms,single_observation,reported,,cross-term precompute,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,precompute_per_item,0.541,0.541,ms/item,single_observation,reported,16,cross-term precompute,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,opening,18.594,18.594,ms,single_observation,reported,,weighted PRF opening / unmask,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,opening_per_item,1.162,1.162,ms/item,single_observation,reported,16,weighted PRF opening / unmask,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,cold_without_validation,217.262,217.262,ms,single_observation,reported,,post-validation cold-committee path,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,cached_without_validation,46.398,46.398,ms,single_observation,reported,,post-validation cached-committee path,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,cold_with_validation,217.729,217.729,ms,single_observation,reported,,full cold decryption incl client checks,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,cached_with_validation,46.865,46.865,ms,single_observation,reported,,full cached decryption incl client checks,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,dec_open,27.256,27.256,ms,single_observation,sum_of_rounded_phase_means,,,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,dec_total_without_validation,217.261,217.261,ms,single_observation,sum_of_rounded_phase_means,,,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,1,1,598,598,3063,2044,2043,79,2046,12,dec_cached_without_validation,46.39699999999999,46.39699999999999,ms,single_observation,sum_of_rounded_phase_means,,,beat_e32_m16_r1_s001.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,crs_setup,0.652,0.652,ms,single_observation,reported,,powers-of-tau CRS setup,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,setup,489.821,489.821,ms,single_observation,reported,,weighted master key generation,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,fixed_kernel,6.166,6.166,ms,single_observation,reported,,fixed G2 FFT kernel,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,encryption,1.406,1.406,ms,single_observation,reported,,encrypt batch,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,encryption_per_item,0.088,0.088,ms/item,single_observation,reported,16,encrypt batch,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,validation,0.475,0.475,ms,single_observation,reported,,client proof validation,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,validation_per_item,0.03,0.03,ms/item,single_observation,reported,16,client proof validation,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,predec_all_validators,8.417,8.417,ms,single_observation,reported,,"partial decryptions, all N parties",beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,predec_all_validators_per_item,0.014,0.014,ms/item,single_observation,reported,598,"partial decryptions, all N parties",beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,acceptance,10.787,10.787,ms,single_observation,reported,,all-N server proofs / select V,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,preparation,169.587,169.587,ms,single_observation,reported,,committee interpolation / G2 MSMs,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,precompute,8.655,8.655,ms,single_observation,reported,,cross-term precompute,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,precompute_per_item,0.541,0.541,ms/item,single_observation,reported,16,cross-term precompute,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,opening,18.549,18.549,ms,single_observation,reported,,weighted PRF opening / unmask,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,opening_per_item,1.159,1.159,ms/item,single_observation,reported,16,weighted PRF opening / unmask,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,cold_without_validation,215.994,215.994,ms,single_observation,reported,,post-validation cold-committee path,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,cached_without_validation,46.408,46.408,ms,single_observation,reported,,post-validation cached-committee path,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,cold_with_validation,216.47,216.47,ms,single_observation,reported,,full cold decryption incl client checks,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,cached_with_validation,46.883,46.883,ms,single_observation,reported,,full cached decryption incl client checks,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,dec_open,27.204,27.204,ms,single_observation,sum_of_rounded_phase_means,,,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,dec_total_without_validation,215.99499999999998,215.99499999999998,ms,single_observation,sum_of_rounded_phase_means,,,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,2,1,598,598,3063,2044,2043,79,2046,12,dec_cached_without_validation,46.40799999999999,46.40799999999999,ms,single_observation,sum_of_rounded_phase_means,,,beat_e32_m16_r1_s002.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,crs_setup,0.56,0.56,ms,single_observation,reported,,powers-of-tau CRS setup,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,setup,489.996,489.996,ms,single_observation,reported,,weighted master key generation,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,fixed_kernel,6.176,6.176,ms,single_observation,reported,,fixed G2 FFT kernel,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,encryption,1.411,1.411,ms,single_observation,reported,,encrypt batch,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,encryption_per_item,0.088,0.088,ms/item,single_observation,reported,16,encrypt batch,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,validation,0.482,0.482,ms,single_observation,reported,,client proof validation,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,validation_per_item,0.03,0.03,ms/item,single_observation,reported,16,client proof validation,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,predec_all_validators,8.424,8.424,ms,single_observation,reported,,"partial decryptions, all N parties",beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,predec_all_validators_per_item,0.014,0.014,ms/item,single_observation,reported,598,"partial decryptions, all N parties",beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,acceptance,10.781,10.781,ms,single_observation,reported,,all-N server proofs / select V,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,preparation,169.765,169.765,ms,single_observation,reported,,committee interpolation / G2 MSMs,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,precompute,8.642,8.642,ms,single_observation,reported,,cross-term precompute,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,precompute_per_item,0.54,0.54,ms/item,single_observation,reported,16,cross-term precompute,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,opening,18.579,18.579,ms,single_observation,reported,,weighted PRF opening / unmask,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,opening_per_item,1.161,1.161,ms/item,single_observation,reported,16,weighted PRF opening / unmask,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,cold_without_validation,216.191,216.191,ms,single_observation,reported,,post-validation cold-committee path,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,cached_without_validation,46.426,46.426,ms,single_observation,reported,,post-validation cached-committee path,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,cold_with_validation,216.673,216.673,ms,single_observation,reported,,full cold decryption incl client checks,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,cached_with_validation,46.908,46.908,ms,single_observation,reported,,full cached decryption incl client checks,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,dec_open,27.221,27.221,ms,single_observation,sum_of_rounded_phase_means,,,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,dec_total_without_validation,216.19099999999997,216.19099999999997,ms,single_observation,sum_of_rounded_phase_means,,,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,3,1,598,598,3063,2044,2043,79,2046,12,dec_cached_without_validation,46.42599999999999,46.42599999999999,ms,single_observation,sum_of_rounded_phase_means,,,beat_e32_m16_r1_s003.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,crs_setup,0.543,0.543,ms,single_observation,reported,,powers-of-tau CRS setup,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,setup,506.102,506.102,ms,single_observation,reported,,weighted master key generation,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,fixed_kernel,6.152,6.152,ms,single_observation,reported,,fixed G2 FFT kernel,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,encryption,1.407,1.407,ms,single_observation,reported,,encrypt batch,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,encryption_per_item,0.088,0.088,ms/item,single_observation,reported,16,encrypt batch,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,validation,0.47,0.47,ms,single_observation,reported,,client proof validation,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,validation_per_item,0.029,0.029,ms/item,single_observation,reported,16,client proof validation,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,predec_all_validators,8.437,8.437,ms,single_observation,reported,,"partial decryptions, all N parties",beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,predec_all_validators_per_item,0.014,0.014,ms/item,single_observation,reported,598,"partial decryptions, all N parties",beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,acceptance,10.796,10.796,ms,single_observation,reported,,all-N server proofs / select V,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,preparation,169.034,169.034,ms,single_observation,reported,,committee interpolation / G2 MSMs,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,precompute,8.66,8.66,ms,single_observation,reported,,cross-term precompute,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,precompute_per_item,0.541,0.541,ms/item,single_observation,reported,16,cross-term precompute,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,opening,18.593,18.593,ms,single_observation,reported,,weighted PRF opening / unmask,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,opening_per_item,1.162,1.162,ms/item,single_observation,reported,16,weighted PRF opening / unmask,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,cold_without_validation,215.519,215.519,ms,single_observation,reported,,post-validation cold-committee path,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,cached_without_validation,46.485,46.485,ms,single_observation,reported,,post-validation cached-committee path,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,cold_with_validation,215.989,215.989,ms,single_observation,reported,,full cold decryption incl client checks,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,cached_with_validation,46.955,46.955,ms,single_observation,reported,,full cached decryption incl client checks,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,dec_open,27.253,27.253,ms,single_observation,sum_of_rounded_phase_means,,,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,dec_total_without_validation,215.51999999999998,215.51999999999998,ms,single_observation,sum_of_rounded_phase_means,,,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,4,1,598,598,3063,2044,2043,79,2046,12,dec_cached_without_validation,46.48599999999999,46.48599999999999,ms,single_observation,sum_of_rounded_phase_means,,,beat_e32_m16_r1_s004.stdout.log
beat,1/32,16,1,5,1,598,598,3063,2044,2043,79,2046,12,crs_setup,0.554,0.554,ms,single_observation,reported,,powers-of-tau CRS setup,beat_e32_m16_r1_s005.stdout.log
