curve,simd,orientation,layout,cache,threads,sample,phase,milliseconds,avx_msm,avx_each
bls12_381,off,swapped,1x16,cold,12,0,encryption,1.111089,0,0
bls12_381,off,swapped,1x16,cold,12,0,validation,1.056884,0,0
bls12_381,off,swapped,1x16,cold,12,0,share_generation,2.894022,0,0
bls12_381,off,swapped,1x16,cold,12,0,acceptance,6.439891,0,0
bls12_381,off,swapped,1x16,cold,12,0,preparation,50.455319,0,0
bls12_381,off,swapped,1x16,cold,12,0,precompute,4.857513,0,0
bls12_381,off,swapped,1x16,cold,12,0,opening,8.439021,0,0
bls12_381,off,swapped,1x16,cold,12,0,combiner,70.192384,0,0
bls12_381,off,swapped,1x16,cold,12,0,end_to_end,75.254889,0,0
bls12_381,off,swapped,1x16,cold,12,1,encryption,1.092494,0,0
bls12_381,off,swapped,1x16,cold,12,1,validation,1.048322,0,0
bls12_381,off,swapped,1x16,cold,12,1,share_generation,2.898909,0,0
bls12_381,off,swapped,1x16,cold,12,1,acceptance,6.417750,0,0
bls12_381,off,swapped,1x16,cold,12,1,preparation,50.439277,0,0
bls12_381,off,swapped,1x16,cold,12,1,precompute,4.846027,0,0
bls12_381,off,swapped,1x16,cold,12,1,opening,8.433714,0,0
bls12_381,off,swapped,1x16,cold,12,1,combiner,70.137328,0,0
bls12_381,off,swapped,1x16,cold,12,1,end_to_end,75.177513,0,0
bls12_381,off,swapped,1x16,cold,12,2,encryption,1.089169,0,0
bls12_381,off,swapped,1x16,cold,12,2,validation,1.041583,0,0
bls12_381,off,swapped,1x16,cold,12,2,share_generation,2.891519,0,0
bls12_381,off,swapped,1x16,cold,12,2,acceptance,6.421966,0,0
bls12_381,off,swapped,1x16,cold,12,2,preparation,50.329716,0,0
bls12_381,off,swapped,1x16,cold,12,2,precompute,4.867487,0,0
bls12_381,off,swapped,1x16,cold,12,2,opening,8.439261,0,0
bls12_381,off,swapped,1x16,cold,12,2,combiner,70.058760,0,0
bls12_381,off,swapped,1x16,cold,12,2,end_to_end,75.081501,0,0
bls12_381,off,swapped,1x16,cold,12,3,encryption,1.097430,0,0
bls12_381,off,swapped,1x16,cold,12,3,validation,1.043977,0,0
bls12_381,off,swapped,1x16,cold,12,3,share_generation,2.890677,0,0
bls12_381,off,swapped,1x16,cold,12,3,acceptance,6.413925,0,0
bls12_381,off,swapped,1x16,cold,12,3,preparation,50.316207,0,0
bls12_381,off,swapped,1x16,cold,12,3,precompute,5.024122,0,0
bls12_381,off,swapped,1x16,cold,12,3,opening,8.444949,0,0
bls12_381,off,swapped,1x16,cold,12,3,combiner,70.199774,0,0
bls12_381,off,swapped,1x16,cold,12,3,end_to_end,75.232318,0,0
bls12_381,off,swapped,1x16,cold,12,4,encryption,1.084271,0,0
bls12_381,off,swapped,1x16,cold,12,4,validation,1.043766,0,0
bls12_381,off,swapped,1x16,cold,12,4,share_generation,2.887523,0,0
bls12_381,off,swapped,1x16,cold,12,4,acceptance,6.403580,0,0
bls12_381,off,swapped,1x16,cold,12,4,preparation,50.418428,0,0
bls12_381,off,swapped,1x16,cold,12,4,precompute,4.821394,0,0
bls12_381,off,swapped,1x16,cold,12,4,opening,8.443257,0,0
bls12_381,off,swapped,1x16,cold,12,4,combiner,70.086939,0,0
bls12_381,off,swapped,1x16,cold,12,4,end_to_end,75.103041,0,0
bls12_381,off,swapped,1x16,cold,12,5,encryption,1.098902,0,0
bls12_381,off,swapped,1x16,cold,12,5,validation,1.052538,0,0
bls12_381,off,swapped,1x16,cold,12,5,share_generation,2.883367,0,0
bls12_381,off,swapped,1x16,cold,12,5,acceptance,6.437407,0,0
