curve,simd,orientation,layout,cache,threads,sample,phase,milliseconds,avx_msm,avx_each
bls12_381,avx512,normal,1x16,cold,12,0,encryption,0.984675,0,0
bls12_381,avx512,normal,1x16,cold,12,0,validation,0.937019,0,0
bls12_381,avx512,normal,1x16,cold,12,0,share_generation,1.165884,0,0
bls12_381,avx512,normal,1x16,cold,12,0,acceptance,7.443120,0,0
bls12_381,avx512,normal,1x16,cold,12,0,preparation,104.972546,0,0
bls12_381,avx512,normal,1x16,cold,12,0,precompute,3.959678,0,0
bls12_381,avx512,normal,1x16,cold,12,0,opening,8.404653,0,0
bls12_381,avx512,normal,1x16,cold,12,0,combiner,124.780359,0,0
bls12_381,avx512,normal,1x16,cold,12,0,end_to_end,127.868469,0,0
bls12_381,avx512,normal,1x16,cold,12,1,encryption,0.981311,0,0
bls12_381,avx512,normal,1x16,cold,12,1,validation,0.921558,0,0
bls12_381,avx512,normal,1x16,cold,12,1,share_generation,1.154929,0,0
bls12_381,avx512,normal,1x16,cold,12,1,acceptance,7.431184,0,0
bls12_381,avx512,normal,1x16,cold,12,1,preparation,105.403920,0,0
bls12_381,avx512,normal,1x16,cold,12,1,precompute,3.994295,0,0
bls12_381,avx512,normal,1x16,cold,12,1,opening,8.414447,0,0
bls12_381,avx512,normal,1x16,cold,12,1,combiner,125.244418,0,0
bls12_381,avx512,normal,1x16,cold,12,1,end_to_end,128.303057,0,0
bls12_381,avx512,normal,1x16,cold,12,2,encryption,0.981541,0,0
bls12_381,avx512,normal,1x16,cold,12,2,validation,0.936659,0,0
bls12_381,avx512,normal,1x16,cold,12,2,share_generation,1.164162,0,0
bls12_381,avx512,normal,1x16,cold,12,2,acceptance,7.452393,0,0
bls12_381,avx512,normal,1x16,cold,12,2,preparation,104.865781,0,0
bls12_381,avx512,normal,1x16,cold,12,2,precompute,4.006913,0,0
bls12_381,avx512,normal,1x16,cold,12,2,opening,8.417361,0,0
bls12_381,avx512,normal,1x16,cold,12,2,combiner,124.742878,0,0
bls12_381,avx512,normal,1x16,cold,12,2,end_to_end,127.825920,0,0
bls12_381,avx512,normal,1x16,cold,12,3,encryption,0.994338,0,0
bls12_381,avx512,normal,1x16,cold,12,3,validation,0.941485,0,0
bls12_381,avx512,normal,1x16,cold,12,3,share_generation,1.164131,0,0
bls12_381,avx512,normal,1x16,cold,12,3,acceptance,7.419298,0,0
bls12_381,avx512,normal,1x16,cold,12,3,preparation,105.302501,0,0
bls12_381,avx512,normal,1x16,cold,12,3,precompute,4.008084,0,0
bls12_381,avx512,normal,1x16,cold,12,3,opening,8.404784,0,0
bls12_381,avx512,normal,1x16,cold,12,3,combiner,125.135147,0,0
bls12_381,avx512,normal,1x16,cold,12,3,end_to_end,128.235693,0,0
bls12_381,avx512,normal,1x16,cold,12,4,encryption,0.973420,0,0
bls12_381,avx512,normal,1x16,cold,12,4,validation,0.925303,0,0
bls12_381,avx512,normal,1x16,cold,12,4,share_generation,1.175668,0,0
bls12_381,avx512,normal,1x16,cold,12,4,acceptance,7.468826,0,0
bls12_381,avx512,normal,1x16,cold,12,4,preparation,104.990952,0,0
bls12_381,avx512,normal,1x16,cold,12,4,precompute,3.960279,0,0
bls12_381,avx512,normal,1x16,cold,12,4,opening,8.400608,0,0
bls12_381,avx512,normal,1x16,cold,12,4,combiner,124.821085,0,0
bls12_381,avx512,normal,1x16,cold,12,4,end_to_end,127.895977,0,0
bls12_381,avx512,normal,1x16,cold,12,5,encryption,0.972879,0,0
bls12_381,avx512,normal,1x16,cold,12,5,validation,0.922439,0,0
bls12_381,avx512,normal,1x16,cold,12,5,share_generation,1.164332,0,0
bls12_381,avx512,normal,1x16,cold,12,5,acceptance,7.417886,0,0
bls12_381,avx512,normal,1x16,cold,12,5,preparation,105.074027,0,0
bls12_381,avx512,normal,1x16,cold,12,5,precompute,3.989209,0,0
bls12_381,avx512,normal,1x16,cold,12,5,opening,8.407607,0,0
bls12_381,avx512,normal,1x16,cold,12,5,combiner,124.889129,0,0
bls12_381,avx512,normal,1x16,cold,12,5,end_to_end,127.949169,0,0
bls12_381,avx512,normal,1x16,cold,12,6,encryption,0.984885,0,0
bls12_381,avx512,normal,1x16,cold,12,6,validation,0.937760,0,0
bls12_381,avx512,normal,1x16,cold,12,6,share_generation,1.163681,0,0
bls12_381,avx512,normal,1x16,cold,12,6,acceptance,7.445914,0,0
bls12_381,avx512,normal,1x16,cold,12,6,preparation,105.115233,0,0
bls12_381,avx512,normal,1x16,cold,12,6,precompute,3.971784,0,0
bls12_381,avx512,normal,1x16,cold,12,6,opening,8.404504,0,0
bls12_381,avx512,normal,1x16,cold,12,6,combiner,124.937896,0,0
bls12_381,avx512,normal,1x16,cold,12,6,end_to_end,128.024653,0,0
bls12_381,avx512,normal,1x16,cold,12,7,encryption,0.970456,0,0
bls12_381,avx512,normal,1x16,cold,12,7,validation,0.919585,0,0
bls12_381,avx512,normal,1x16,cold,12,7,share_generation,1.157322,0,0
bls12_381,avx512,normal,1x16,cold,12,7,acceptance,7.438464,0,0
bls12_381,avx512,normal,1x16,cold,12,7,preparation,105.226516,0,0
bls12_381,avx512,normal,1x16,cold,12,7,precompute,3.940441,0,0
bls12_381,avx512,normal,1x16,cold,12,7,opening,8.405835,0,0
bls12_381,avx512,normal,1x16,cold,12,7,combiner,125.011718,0,0
bls12_381,avx512,normal,1x16,cold,12,7,end_to_end,128.059512,0,0
bls12_381,avx512,normal,1x16,cold,12,8,encryption,0.978937,0,0
bls12_381,avx512,normal,1x16,cold,12,8,validation,0.940965,0,0
bls12_381,avx512,normal,1x16,cold,12,8,share_generation,1.163290,0,0
bls12_381,avx512,normal,1x16,cold,12,8,acceptance,7.418166,0,0
bls12_381,avx512,normal,1x16,cold,12,8,preparation,105.170369,0,0
bls12_381,avx512,normal,1x16,cold,12,8,precompute,3.990179,0,0
bls12_381,avx512,normal,1x16,cold,12,8,opening,8.421456,0,0
bls12_381,avx512,normal,1x16,cold,12,8,combiner,125.000682,0,0
bls12_381,avx512,normal,1x16,cold,12,8,end_to_end,128.084305,0,0
bls12_381,avx512,normal,1x16,cold,12,9,encryption,0.979718,0,0
bls12_381,avx512,normal,1x16,cold,12,9,validation,0.944760,0,0
bls12_381,avx512,normal,1x16,cold,12,9,share_generation,1.153066,0,0
bls12_381,avx512,normal,1x16,cold,12,9,acceptance,7.454506,0,0
bls12_381,avx512,normal,1x16,cold,12,9,preparation,105.000846,0,0
bls12_381,avx512,normal,1x16,cold,12,9,precompute,3.949864,0,0
bls12_381,avx512,normal,1x16,cold,12,9,opening,8.402281,0,0
bls12_381,avx512,normal,1x16,cold,12,9,combiner,124.807927,0,0
bls12_381,avx512,normal,1x16,cold,12,9,end_to_end,127.885822,0,0
bls12_381,avx512,normal,1x16,cold,12,10,encryption,0.988430,0,0
bls12_381,avx512,normal,1x16,cold,12,10,validation,0.927726,0,0
bls12_381,avx512,normal,1x16,cold,12,10,share_generation,1.154469,0,0
bls12_381,avx512,normal,1x16,cold,12,10,acceptance,7.422192,0,0
bls12_381,avx512,normal,1x16,cold,12,10,preparation,105.153436,0,0
bls12_381,avx512,normal,1x16,cold,12,10,precompute,3.969512,0,0
bls12_381,avx512,normal,1x16,cold,12,10,opening,8.418803,0,0
bls12_381,avx512,normal,1x16,cold,12,10,combiner,124.964403,0,0
bls12_381,avx512,normal,1x16,cold,12,10,end_to_end,128.035889,0,0
bls12_381,avx512,normal,1x16,cold,12,11,encryption,0.977035,0,0
bls12_381,avx512,normal,1x16,cold,12,11,validation,0.935617,0,0
bls12_381,avx512,normal,1x16,cold,12,11,share_generation,1.162890,0,0
bls12_381,avx512,normal,1x16,cold,12,11,acceptance,7.446535,0,0
bls12_381,avx512,normal,1x16,cold,12,11,preparation,105.188294,0,0
bls12_381,avx512,normal,1x16,cold,12,11,precompute,3.928215,0,0
bls12_381,avx512,normal,1x16,cold,12,11,opening,8.391816,0,0
bls12_381,avx512,normal,1x16,cold,12,11,combiner,124.955250,0,0
bls12_381,avx512,normal,1x16,cold,12,11,end_to_end,128.031423,0,0
bls12_381,avx512,normal,1x16,cold,12,12,encryption,0.983233,0,0
bls12_381,avx512,normal,1x16,cold,12,12,validation,0.933454,0,0
bls12_381,avx512,normal,1x16,cold,12,12,share_generation,1.158734,0,0
bls12_381,avx512,normal,1x16,cold,12,12,acceptance,7.439215,0,0
bls12_381,avx512,normal,1x16,cold,12,12,preparation,105.158713,0,0
bls12_381,avx512,normal,1x16,cold,12,12,precompute,3.967919,0,0
bls12_381,avx512,normal,1x16,cold,12,12,opening,8.424020,0,0
bls12_381,avx512,normal,1x16,cold,12,12,combiner,124.990349,0,0
bls12_381,avx512,normal,1x16,cold,12,12,end_to_end,128.066271,0,0
bls12_381,avx512,normal,1x16,cold,12,13,encryption,0.969304,0,0
bls12_381,avx512,normal,1x16,cold,12,13,validation,0.929849,0,0
bls12_381,avx512,normal,1x16,cold,12,13,share_generation,1.170270,0,0
bls12_381,avx512,normal,1x16,cold,12,13,acceptance,7.471459,0,0
bls12_381,avx512,normal,1x16,cold,12,13,preparation,105.262176,0,0
bls12_381,avx512,normal,1x16,cold,12,13,precompute,3.949554,0,0
bls12_381,avx512,normal,1x16,cold,12,13,opening,8.422478,0,0
bls12_381,avx512,normal,1x16,cold,12,13,combiner,125.106077,0,0
bls12_381,avx512,normal,1x16,cold,12,13,end_to_end,128.176112,0,0
bls12_381,avx512,normal,1x16,cold,12,14,encryption,0.978897,0,0
bls12_381,avx512,normal,1x16,cold,12,14,validation,0.928818,0,0
bls12_381,avx512,normal,1x16,cold,12,14,share_generation,1.160947,0,0
bls12_381,avx512,normal,1x16,cold,12,14,acceptance,7.438835,0,0
bls12_381,avx512,normal,1x16,cold,12,14,preparation,105.271157,0,0
bls12_381,avx512,normal,1x16,cold,12,14,precompute,3.976230,0,0
bls12_381,avx512,normal,1x16,cold,12,14,opening,8.414928,0,0
bls12_381,avx512,normal,1x16,cold,12,14,combiner,125.101681,0,0
bls12_381,avx512,normal,1x16,cold,12,14,end_to_end,128.170765,0,0
bls12_381,avx512,normal,1x16,cached,12,0,encryption,0.988349,0,0
bls12_381,avx512,normal,1x16,cached,12,0,validation,0.925613,0,0
bls12_381,avx512,normal,1x16,cached,12,0,share_generation,1.167657,0,0
bls12_381,avx512,normal,1x16,cached,12,0,acceptance,7.425917,0,0
bls12_381,avx512,normal,1x16,cached,12,0,preparation,0.000020,0,0
bls12_381,avx512,normal,1x16,cached,12,0,precompute,3.834575,0,0
bls12_381,avx512,normal,1x16,cached,12,0,opening,8.448284,0,0
bls12_381,avx512,normal,1x16,cached,12,0,combiner,19.709227,0,0
bls12_381,avx512,normal,1x16,cached,12,0,end_to_end,22.791487,0,0
bls12_381,avx512,normal,1x16,cached,12,1,encryption,0.976474,0,0
bls12_381,avx512,normal,1x16,cached,12,1,validation,0.939483,0,0
bls12_381,avx512,normal,1x16,cached,12,1,share_generation,1.157783,0,0
bls12_381,avx512,normal,1x16,cached,12,1,acceptance,7.435800,0,0
bls12_381,avx512,normal,1x16,cached,12,1,preparation,0.000020,0,0
bls12_381,avx512,normal,1x16,cached,12,1,precompute,3.850237,0,0
bls12_381,avx512,normal,1x16,cached,12,1,opening,8.453201,0,0
bls12_381,avx512,normal,1x16,cached,12,1,combiner,19.739659,0,0
bls12_381,avx512,normal,1x16,cached,12,1,end_to_end,22.813909,0,0
bls12_381,avx512,normal,1x16,cached,12,2,encryption,0.992115,0,0
bls12_381,avx512,normal,1x16,cached,12,2,validation,0.926545,0,0
bls12_381,avx512,normal,1x16,cached,12,2,share_generation,1.158524,0,0
bls12_381,avx512,normal,1x16,cached,12,2,acceptance,7.474955,0,0
bls12_381,avx512,normal,1x16,cached,12,2,preparation,0.000020,0,0
bls12_381,avx512,normal,1x16,cached,12,2,precompute,3.829599,0,0
bls12_381,avx512,normal,1x16,cached,12,2,opening,8.440192,0,0
bls12_381,avx512,normal,1x16,cached,12,2,combiner,19.745037,0,0
bls12_381,avx512,normal,1x16,cached,12,2,end_to_end,22.822931,0,0
bls12_381,avx512,normal,1x16,cached,12,3,encryption,0.980729,0,0
bls12_381,avx512,normal,1x16,cached,12,3,validation,0.933795,0,0
bls12_381,avx512,normal,1x16,cached,12,3,share_generation,1.159965,0,0
bls12_381,avx512,normal,1x16,cached,12,3,acceptance,7.446986,0,0
bls12_381,avx512,normal,1x16,cached,12,3,preparation,0.000020,0,0
bls12_381,avx512,normal,1x16,cached,12,3,precompute,3.825984,0,0
bls12_381,avx512,normal,1x16,cached,12,3,opening,8.448804,0,0
bls12_381,avx512,normal,1x16,cached,12,3,combiner,19.722064,0,0
bls12_381,avx512,normal,1x16,cached,12,3,end_to_end,22.797206,0,0
bls12_381,avx512,normal,1x16,cached,12,4,encryption,0.987499,0,0
bls12_381,avx512,normal,1x16,cached,12,4,validation,0.936859,0,0
bls12_381,avx512,normal,1x16,cached,12,4,share_generation,1.160136,0,0
bls12_381,avx512,normal,1x16,cached,12,4,acceptance,7.445994,0,0
bls12_381,avx512,normal,1x16,cached,12,4,preparation,0.000020,0,0
bls12_381,avx512,normal,1x16,cached,12,4,precompute,3.856176,0,0
bls12_381,avx512,normal,1x16,cached,12,4,opening,8.441314,0,0
bls12_381,avx512,normal,1x16,cached,12,4,combiner,19.743774,0,0
bls12_381,avx512,normal,1x16,cached,12,4,end_to_end,22.828899,0,0
bls12_381,avx512,normal,1x16,cached,12,5,encryption,0.977315,0,0
bls12_381,avx512,normal,1x16,cached,12,5,validation,0.931832,0,0
bls12_381,avx512,normal,1x16,cached,12,5,share_generation,1.157723,0,0
bls12_381,avx512,normal,1x16,cached,12,5,acceptance,7.428260,0,0
bls12_381,avx512,normal,1x16,cached,12,5,preparation,0.000020,0,0
bls12_381,avx512,normal,1x16,cached,12,5,precompute,3.852921,0,0
bls12_381,avx512,normal,1x16,cached,12,5,opening,8.439091,0,0
bls12_381,avx512,normal,1x16,cached,12,5,combiner,19.720692,0,0
bls12_381,avx512,normal,1x16,cached,12,5,end_to_end,22.788093,0,0
bls12_381,avx512,normal,1x16,cached,12,6,encryption,0.994278,0,0
bls12_381,avx512,normal,1x16,cached,12,6,validation,0.936088,0,0
bls12_381,avx512,normal,1x16,cached,12,6,share_generation,1.164903,0,0
bls12_381,avx512,normal,1x16,cached,12,6,acceptance,7.466643,0,0
bls12_381,avx512,normal,1x16,cached,12,6,preparation,0.000020,0,0
bls12_381,avx512,normal,1x16,cached,12,6,precompute,3.848635,0,0
bls12_381,avx512,normal,1x16,cached,12,6,opening,8.432903,0,0
bls12_381,avx512,normal,1x16,cached,12,6,combiner,19.748441,0,0
bls12_381,avx512,normal,1x16,cached,12,6,end_to_end,22.844270,0,0
bls12_381,avx512,normal,1x16,cached,12,7,encryption,0.966220,0,0
bls12_381,avx512,normal,1x16,cached,12,7,validation,0.932463,0,0
bls12_381,avx512,normal,1x16,cached,12,7,share_generation,1.160076,0,0
bls12_381,avx512,normal,1x16,cached,12,7,acceptance,7.428711,0,0
bls12_381,avx512,normal,1x16,cached,12,7,preparation,0.000020,0,0
bls12_381,avx512,normal,1x16,cached,12,7,precompute,3.881060,0,0
bls12_381,avx512,normal,1x16,cached,12,7,opening,8.440573,0,0
bls12_381,avx512,normal,1x16,cached,12,7,combiner,19.750614,0,0
bls12_381,avx512,normal,1x16,cached,12,7,end_to_end,22.809783,0,0
bls12_381,avx512,normal,1x16,cached,12,8,encryption,0.973809,0,0
bls12_381,avx512,normal,1x16,cached,12,8,validation,0.936598,0,0
bls12_381,avx512,normal,1x16,cached,12,8,share_generation,1.164663,0,0
bls12_381,avx512,normal,1x16,cached,12,8,acceptance,7.441478,0,0
bls12_381,avx512,normal,1x16,cached,12,8,preparation,0.000021,0,0
bls12_381,avx512,normal,1x16,cached,12,8,precompute,3.805475,0,0
bls12_381,avx512,normal,1x16,cached,12,8,opening,8.443247,0,0
bls12_381,avx512,normal,1x16,cached,12,8,combiner,19.690611,0,0
bls12_381,avx512,normal,1x16,cached,12,8,end_to_end,22.766082,0,0
bls12_381,avx512,normal,1x16,cached,12,9,encryption,0.975763,0,0
bls12_381,avx512,normal,1x16,cached,12,9,validation,0.925363,0,0
bls12_381,avx512,normal,1x16,cached,12,9,share_generation,1.161729,0,0
bls12_381,avx512,normal,1x16,cached,12,9,acceptance,7.441829,0,0
bls12_381,avx512,normal,1x16,cached,12,9,preparation,0.000020,0,0
bls12_381,avx512,normal,1x16,cached,12,9,precompute,3.854763,0,0
bls12_381,avx512,normal,1x16,cached,12,9,opening,8.451078,0,0
bls12_381,avx512,normal,1x16,cached,12,9,combiner,19.747890,0,0
bls12_381,avx512,normal,1x16,cached,12,9,end_to_end,22.811195,0,0
bls12_381,avx512,normal,1x16,cached,12,10,encryption,0.981821,0,0
bls12_381,avx512,normal,1x16,cached,12,10,validation,0.931812,0,0
bls12_381,avx512,normal,1x16,cached,12,10,share_generation,1.158224,0,0
bls12_381,avx512,normal,1x16,cached,12,10,acceptance,7.432296,0,0
bls12_381,avx512,normal,1x16,cached,12,10,preparation,0.000020,0,0
bls12_381,avx512,normal,1x16,cached,12,10,precompute,3.819736,0,0
bls12_381,avx512,normal,1x16,cached,12,10,opening,8.445289,0,0
bls12_381,avx512,normal,1x16,cached,12,10,combiner,19.697731,0,0
bls12_381,avx512,normal,1x16,cached,12,10,end_to_end,22.770278,0,0
bls12_381,avx512,normal,1x16,cached,12,11,encryption,0.985876,0,0
bls12_381,avx512,normal,1x16,cached,12,11,validation,0.936499,0,0
bls12_381,avx512,normal,1x16,cached,12,11,share_generation,1.155910,0,0
bls12_381,avx512,normal,1x16,cached,12,11,acceptance,7.458211,0,0
bls12_381,avx512,normal,1x16,cached,12,11,preparation,0.000020,0,0
bls12_381,avx512,normal,1x16,cached,12,11,precompute,3.876373,0,0
bls12_381,avx512,normal,1x16,cached,12,11,opening,8.444279,0,0
bls12_381,avx512,normal,1x16,cached,12,11,combiner,19.779064,0,0
bls12_381,avx512,normal,1x16,cached,12,11,end_to_end,22.857759,0,0
bls12_381,avx512,normal,1x16,cached,12,12,encryption,0.972739,0,0
bls12_381,avx512,normal,1x16,cached,12,12,validation,0.934686,0,0
