curve,simd,orientation,layout,cache,threads,sample,phase,milliseconds,avx_msm,avx_each
bn254,off,swapped,1x16,cold,12,0,encryption,0.750633,0,0
bn254,off,swapped,1x16,cold,12,0,validation,0.932283,0,0
bn254,off,swapped,1x16,cold,12,0,share_generation,1.580474,0,0
bn254,off,swapped,1x16,cold,12,0,acceptance,6.289994,0,0
bn254,off,swapped,1x16,cold,12,0,preparation,31.098136,0,0
bn254,off,swapped,1x16,cold,12,0,precompute,3.528054,0,0
bn254,off,swapped,1x16,cold,12,0,opening,6.357076,0,0
bn254,off,swapped,1x16,cold,12,0,combiner,47.273591,0,0
bn254,off,swapped,1x16,cold,12,0,end_to_end,50.537492,0,0
bn254,off,swapped,1x16,cold,12,1,encryption,0.759224,0,0
bn254,off,swapped,1x16,cold,12,1,validation,0.936849,0,0
bn254,off,swapped,1x16,cold,12,1,share_generation,1.581576,0,0
bn254,off,swapped,1x16,cold,12,1,acceptance,6.294120,0,0
bn254,off,swapped,1x16,cold,12,1,preparation,31.275470,0,0
bn254,off,swapped,1x16,cold,12,1,precompute,3.483963,0,0
bn254,off,swapped,1x16,cold,12,1,opening,6.317122,0,0
bn254,off,swapped,1x16,cold,12,1,combiner,47.371306,0,0
bn254,off,swapped,1x16,cold,12,1,end_to_end,50.649396,0,0
bn254,off,swapped,1x16,cold,12,2,encryption,0.748721,0,0
bn254,off,swapped,1x16,cold,12,2,validation,0.939943,0,0
bn254,off,swapped,1x16,cold,12,2,share_generation,1.582157,0,0
bn254,off,swapped,1x16,cold,12,2,acceptance,6.255136,0,0
bn254,off,swapped,1x16,cold,12,2,preparation,31.075215,0,0
bn254,off,swapped,1x16,cold,12,2,precompute,3.554390,0,0
bn254,off,swapped,1x16,cold,12,2,opening,6.292888,0,0
bn254,off,swapped,1x16,cold,12,2,combiner,47.178220,0,0
bn254,off,swapped,1x16,cold,12,2,end_to_end,50.449521,0,0
bn254,off,swapped,1x16,cold,12,3,encryption,0.756351,0,0
bn254,off,swapped,1x16,cold,12,3,validation,0.947724,0,0
bn254,off,swapped,1x16,cold,12,3,share_generation,1.589117,0,0
bn254,off,swapped,1x16,cold,12,3,acceptance,6.265501,0,0
bn254,off,swapped,1x16,cold,12,3,preparation,31.259969,0,0
bn254,off,swapped,1x16,cold,12,3,precompute,3.631206,0,0
bn254,off,swapped,1x16,cold,12,3,opening,6.297264,0,0
bn254,off,swapped,1x16,cold,12,3,combiner,47.454510,0,0
bn254,off,swapped,1x16,cold,12,3,end_to_end,50.748222,0,0
bn254,off,swapped,1x16,cold,12,4,encryption,0.814231,0,0
bn254,off,swapped,1x16,cold,12,4,validation,0.989782,0,0
bn254,off,swapped,1x16,cold,12,4,share_generation,1.597397,0,0
bn254,off,swapped,1x16,cold,12,4,acceptance,6.278378,0,0
bn254,off,swapped,1x16,cold,12,4,preparation,31.018887,0,0
bn254,off,swapped,1x16,cold,12,4,precompute,3.442476,0,0
bn254,off,swapped,1x16,cold,12,4,opening,6.298856,0,0
bn254,off,swapped,1x16,cold,12,4,combiner,47.039098,0,0
bn254,off,swapped,1x16,cold,12,4,end_to_end,50.440979,0,0
bn254,off,swapped,1x16,cold,12,5,encryption,0.757152,0,0
bn254,off,swapped,1x16,cold,12,5,validation,0.938271,0,0
bn254,off,swapped,1x16,cold,12,5,share_generation,1.583409,0,0
