curve,simd,orientation,layout,cache,threads,sample,phase,milliseconds,avx_msm,avx_each
bls12_381,off,normal,1x16,cold,12,8,opening,8.552297,0,0
bls12_381,off,normal,1x16,cold,12,8,combiner,126.270158,0,0
bls12_381,off,normal,1x16,cold,12,8,end_to_end,129.394156,0,0
bls12_381,off,normal,1x16,cold,12,9,encryption,1.008438,0,0
bls12_381,off,normal,1x16,cold,12,9,validation,0.942687,0,0
bls12_381,off,normal,1x16,cold,12,9,share_generation,1.166746,0,0
bls12_381,off,normal,1x16,cold,12,9,acceptance,7.523982,0,0
bls12_381,off,normal,1x16,cold,12,9,preparation,106.309485,0,0
bls12_381,off,normal,1x16,cold,12,9,precompute,3.988127,0,0
bls12_381,off,normal,1x16,cold,12,9,opening,8.485775,0,0
bls12_381,off,normal,1x16,cold,12,9,combiner,126.307810,0,0
bls12_381,off,normal,1x16,cold,12,9,end_to_end,129.426361,0,0
bls12_381,off,normal,1x16,cold,12,10,encryption,0.995170,0,0
bls12_381,off,normal,1x16,cold,12,10,validation,0.930850,0,0
bls12_381,off,normal,1x16,cold,12,10,share_generation,1.152226,0,0
bls12_381,off,normal,1x16,cold,12,10,acceptance,7.420870,0,0
bls12_381,off,normal,1x16,cold,12,10,preparation,106.703948,0,0
bls12_381,off,normal,1x16,cold,12,10,precompute,3.986986,0,0
bls12_381,off,normal,1x16,cold,12,10,opening,8.495619,0,0
bls12_381,off,normal,1x16,cold,12,10,combiner,126.607913,0,0
bls12_381,off,normal,1x16,cold,12,10,end_to_end,129.686909,0,0
bls12_381,off,normal,1x16,cold,12,11,encryption,1.004471,0,0
bls12_381,off,normal,1x16,cold,12,11,validation,0.946522,0,0
bls12_381,off,normal,1x16,cold,12,11,share_generation,1.156681,0,0
bls12_381,off,normal,1x16,cold,12,11,acceptance,7.493249,0,0
bls12_381,off,normal,1x16,cold,12,11,preparation,106.321612,0,0
bls12_381,off,normal,1x16,cold,12,11,precompute,3.959098,0,0
bls12_381,off,normal,1x16,cold,12,11,opening,8.490531,0,0
bls12_381,off,normal,1x16,cold,12,11,combiner,126.264991,0,0
bls12_381,off,normal,1x16,cold,12,11,end_to_end,129.373157,0,0
bls12_381,off,normal,1x16,cold,12,12,encryption,1.009239,0,0
bls12_381,off,normal,1x16,cold,12,12,validation,0.936829,0,0
bls12_381,off,normal,1x16,cold,12,12,share_generation,1.169880,0,0
bls12_381,off,normal,1x16,cold,12,12,acceptance,7.499058,0,0
bls12_381,off,normal,1x16,cold,12,12,preparation,106.041356,0,0
bls12_381,off,normal,1x16,cold,12,12,precompute,3.840885,0,0
bls12_381,off,normal,1x16,cold,12,12,opening,8.466629,0,0
bls12_381,off,normal,1x16,cold,12,12,combiner,125.848458,0,0
bls12_381,off,normal,1x16,cold,12,12,end_to_end,128.965026,0,0
bls12_381,off,normal,1x16,cold,12,13,encryption,0.991033,0,0
bls12_381,off,normal,1x16,cold,12,13,validation,0.940514,0,0
bls12_381,off,normal,1x16,cold,12,13,share_generation,1.152346,0,0
bls12_381,off,normal,1x16,cold,12,13,acceptance,7.458622,0,0
bls12_381,off,normal,1x16,cold,12,13,preparation,106.055105,0,0
bls12_381,off,normal,1x16,cold,12,13,precompute,3.876373,0,0
bls12_381,off,normal,1x16,cold,12,13,opening,8.480568,0,0
bls12_381,off,normal,1x16,cold,12,13,combiner,125.871129,0,0
bls12_381,off,normal,1x16,cold,12,13,end_to_end,128.955482,0,0
bls12_381,off,normal,1x16,cold,12,14,encryption,0.977384,0,0
bls12_381,off,normal,1x16,cold,12,14,validation,0.927155,0,0
bls12_381,off,normal,1x16,cold,12,14,share_generation,1.151414,0,0
bls12_381,off,normal,1x16,cold,12,14,acceptance,7.464660,0,0
bls12_381,off,normal,1x16,cold,12,14,preparation,106.526824,0,0
bls12_381,off,normal,1x16,cold,12,14,precompute,3.868412,0,0
bls12_381,off,normal,1x16,cold,12,14,opening,8.499845,0,0
bls12_381,off,normal,1x16,cold,12,14,combiner,126.360392,0,0
bls12_381,off,normal,1x16,cold,12,14,end_to_end,129.416997,0,0
bls12_381,off,normal,1x16,cached,12,0,encryption,0.998373,0,0
bls12_381,off,normal,1x16,cached,12,0,validation,0.959250,0,0
bls12_381,off,normal,1x16,cached,12,0,share_generation,1.157963,0,0
bls12_381,off,normal,1x16,cached,12,0,acceptance,7.487131,0,0
bls12_381,off,normal,1x16,cached,12,0,preparation,0.000020,0,0
bls12_381,off,normal,1x16,cached,12,0,precompute,3.704958,0,0
bls12_381,off,normal,1x16,cached,12,0,opening,8.534312,0,0
bls12_381,off,normal,1x16,cached,12,0,combiner,19.726781,0,0
bls12_381,off,normal,1x16,cached,12,0,end_to_end,22.842968,0,0
bls12_381,off,normal,1x16,cached,12,1,encryption,0.989021,0,0
bls12_381,off,normal,1x16,cached,12,1,validation,0.942407,0,0
bls12_381,off,normal,1x16,cached,12,1,share_generation,1.157081,0,0
bls12_381,off,normal,1x16,cached,12,1,acceptance,7.512957,0,0
bls12_381,off,normal,1x16,cached,12,1,preparation,0.000020,0,0
bls12_381,off,normal,1x16,cached,12,1,precompute,3.687503,0,0
bls12_381,off,normal,1x16,cached,12,1,opening,8.546108,0,0
bls12_381,off,normal,1x16,cached,12,1,combiner,19.747019,0,0
bls12_381,off,normal,1x16,cached,12,1,end_to_end,22.835879,0,0
bls12_381,off,normal,1x16,cached,12,2,encryption,0.991094,0,0
bls12_381,off,normal,1x16,cached,12,2,validation,0.943067,0,0
bls12_381,off,normal,1x16,cached,12,2,share_generation,1.153406,0,0
bls12_381,off,normal,1x16,cached,12,2,acceptance,7.506818,0,0
bls12_381,off,normal,1x16,cached,12,2,preparation,0.000020,0,0
bls12_381,off,normal,1x16,cached,12,2,precompute,3.694683,0,0
bls12_381,off,normal,1x16,cached,12,2,opening,8.555301,0,0
bls12_381,off,normal,1x16,cached,12,2,combiner,19.757032,0,0
bls12_381,off,normal,1x16,cached,12,2,end_to_end,22.845171,0,0
bls12_381,off,normal,1x16,cached,12,3,encryption,0.977836,0,0
bls12_381,off,normal,1x16,cached,12,3,validation,0.946202,0,0
bls12_381,off,normal,1x16,cached,12,3,share_generation,1.156371,0,0
bls12_381,off,normal,1x16,cached,12,3,acceptance,7.512196,0,0
bls12_381,off,normal,1x16,cached,12,3,preparation,0.000020,0,0
bls12_381,off,normal,1x16,cached,12,3,precompute,3.712498,0,0
bls12_381,off,normal,1x16,cached,12,3,opening,8.536415,0,0
bls12_381,off,normal,1x16,cached,12,3,combiner,19.761439,0,0
bls12_381,off,normal,1x16,cached,12,3,end_to_end,22.842308,0,0
bls12_381,off,normal,1x16,cached,12,4,encryption,0.995850,0,0
bls12_381,off,normal,1x16,cached,12,4,validation,0.939933,0,0
bls12_381,off,normal,1x16,cached,12,4,share_generation,1.156271,0,0
bls12_381,off,normal,1x16,cached,12,4,acceptance,7.507619,0,0
bls12_381,off,normal,1x16,cached,12,4,preparation,0.000020,0,0
bls12_381,off,normal,1x16,cached,12,4,precompute,3.713059,0,0
bls12_381,off,normal,1x16,cached,12,4,opening,8.533310,0,0
bls12_381,off,normal,1x16,cached,12,4,combiner,19.754178,0,0
bls12_381,off,normal,1x16,cached,12,4,end_to_end,22.846863,0,0
bls12_381,off,normal,1x16,cached,12,5,encryption,0.987959,0,0
bls12_381,off,normal,1x16,cached,12,5,validation,0.939913,0,0
bls12_381,off,normal,1x16,cached,12,5,share_generation,1.152826,0,0
bls12_381,off,normal,1x16,cached,12,5,acceptance,7.497736,0,0
bls12_381,off,normal,1x16,cached,12,5,preparation,0.000020,0,0
bls12_381,off,normal,1x16,cached,12,5,precompute,3.708332,0,0
bls12_381,off,normal,1x16,cached,12,5,opening,8.527102,0,0
bls12_381,off,normal,1x16,cached,12,5,combiner,19.733430,0,0
bls12_381,off,normal,1x16,cached,12,5,end_to_end,22.814719,0,0
bls12_381,off,normal,1x16,cached,12,6,encryption,0.995910,0,0
bls12_381,off,normal,1x16,cached,12,6,validation,0.943918,0,0
bls12_381,off,normal,1x16,cached,12,6,share_generation,1.161498,0,0
bls12_381,off,normal,1x16,cached,12,6,acceptance,7.508260,0,0
bls12_381,off,normal,1x16,cached,12,6,preparation,0.000020,0,0
bls12_381,off,normal,1x16,cached,12,6,precompute,3.721350,0,0
bls12_381,off,normal,1x16,cached,12,6,opening,8.534793,0,0
bls12_381,off,normal,1x16,cached,12,6,combiner,19.764953,0,0
bls12_381,off,normal,1x16,cached,12,6,end_to_end,22.866781,0,0
bls12_381,off,normal,1x16,cached,12,7,encryption,0.998914,0,0
bls12_381,off,normal,1x16,cached,12,7,validation,0.945070,0,0
bls12_381,off,normal,1x16,cached,12,7,share_generation,1.160356,0,0
bls12_381,off,normal,1x16,cached,12,7,acceptance,7.480471,0,0
bls12_381,off,normal,1x16,cached,12,7,preparation,0.000020,0,0
bls12_381,off,normal,1x16,cached,12,7,precompute,3.713789,0,0
bls12_381,off,normal,1x16,cached,12,7,opening,8.527783,0,0
bls12_381,off,normal,1x16,cached,12,7,combiner,19.722364,0,0
bls12_381,off,normal,1x16,cached,12,7,end_to_end,22.827186,0,0
bls12_381,off,normal,1x16,cached,12,8,encryption,0.998053,0,0
bls12_381,off,normal,1x16,cached,12,8,validation,0.952431,0,0
bls12_381,off,normal,1x16,cached,12,8,share_generation,1.166735,0,0
bls12_381,off,normal,1x16,cached,12,8,acceptance,7.497866,0,0
bls12_381,off,normal,1x16,cached,12,8,preparation,0.000020,0,0
bls12_381,off,normal,1x16,cached,12,8,precompute,3.698739,0,0
bls12_381,off,normal,1x16,cached,12,8,opening,8.532309,0,0
bls12_381,off,normal,1x16,cached,12,8,combiner,19.729215,0,0
bls12_381,off,normal,1x16,cached,12,8,end_to_end,22.847004,0,0
bls12_381,off,normal,1x16,cached,12,9,encryption,0.994598,0,0
bls12_381,off,normal,1x16,cached,12,9,validation,0.948876,0,0
bls12_381,off,normal,1x16,cached,12,9,share_generation,1.169329,0,0
bls12_381,off,normal,1x16,cached,12,9,acceptance,7.491367,0,0
bls12_381,off,normal,1x16,cached,12,9,preparation,0.000020,0,0
bls12_381,off,normal,1x16,cached,12,9,precompute,3.689156,0,0
bls12_381,off,normal,1x16,cached,12,9,opening,8.538367,0,0
bls12_381,off,normal,1x16,cached,12,9,combiner,19.719070,0,0
bls12_381,off,normal,1x16,cached,12,9,end_to_end,22.832524,0,0
bls12_381,off,normal,1x16,cached,12,10,encryption,0.987418,0,0
bls12_381,off,normal,1x16,cached,12,10,validation,0.943908,0,0
bls12_381,off,normal,1x16,cached,12,10,share_generation,1.155369,0,0
bls12_381,off,normal,1x16,cached,12,10,acceptance,7.497686,0,0
bls12_381,off,normal,1x16,cached,12,10,preparation,0.000020,0,0
bls12_381,off,normal,1x16,cached,12,10,precompute,3.700402,0,0
bls12_381,off,normal,1x16,cached,12,10,opening,8.535463,0,0
bls12_381,off,normal,1x16,cached,12,10,combiner,19.733881,0,0
bls12_381,off,normal,1x16,cached,12,10,end_to_end,22.821188,0,0
bls12_381,off,normal,1x16,cached,12,11,encryption,0.995550,0,0
bls12_381,off,normal,1x16,cached,12,11,validation,0.941615,0,0
bls12_381,off,normal,1x16,cached,12,11,share_generation,1.152866,0,0
bls12_381,off,normal,1x16,cached,12,11,acceptance,7.509031,0,0
bls12_381,off,normal,1x16,cached,12,11,preparation,0.000020,0,0
bls12_381,off,normal,1x16,cached,12,11,precompute,3.685852,0,0
bls12_381,off,normal,1x16,cached,12,11,opening,8.534962,0,0
bls12_381,off,normal,1x16,cached,12,11,combiner,19.730026,0,0
bls12_381,off,normal,1x16,cached,12,11,end_to_end,22.820638,0,0
bls12_381,off,normal,1x16,cached,12,12,encryption,0.989441,0,0
bls12_381,off,normal,1x16,cached,12,12,validation,0.946923,0,0
bls12_381,off,normal,1x16,cached,12,12,share_generation,1.167096,0,0
bls12_381,off,normal,1x16,cached,12,12,acceptance,7.469697,0,0
bls12_381,off,normal,1x16,cached,12,12,preparation,0.000020,0,0
bls12_381,off,normal,1x16,cached,12,12,precompute,3.668117,0,0
bls12_381,off,normal,1x16,cached,12,12,opening,8.522065,0,0
bls12_381,off,normal,1x16,cached,12,12,combiner,19.660329,0,0
bls12_381,off,normal,1x16,cached,12,12,end_to_end,22.764380,0,0
bls12_381,off,normal,1x16,cached,12,13,encryption,0.992876,0,0
bls12_381,off,normal,1x16,cached,12,13,validation,0.952791,0,0
bls12_381,off,normal,1x16,cached,12,13,share_generation,1.160627,0,0
bls12_381,off,normal,1x16,cached,12,13,acceptance,7.501972,0,0
bls12_381,off,normal,1x16,cached,12,13,preparation,0.000020,0,0
bls12_381,off,normal,1x16,cached,12,13,precompute,3.672242,0,0
bls12_381,off,normal,1x16,cached,12,13,opening,8.530477,0,0
bls12_381,off,normal,1x16,cached,12,13,combiner,19.705281,0,0
bls12_381,off,normal,1x16,cached,12,13,end_to_end,22.812105,0,0
bls12_381,off,normal,1x16,cached,12,14,encryption,0.990463,0,0
bls12_381,off,normal,1x16,cached,12,14,validation,0.950938,0,0
bls12_381,off,normal,1x16,cached,12,14,share_generation,1.165444,0,0
bls12_381,off,normal,1x16,cached,12,14,acceptance,7.509622,0,0
bls12_381,off,normal,1x16,cached,12,14,preparation,0.000020,0,0
bls12_381,off,normal,1x16,cached,12,14,precompute,3.697297,0,0
