curve,simd,orientation,layout,cache,threads,sample,phase,milliseconds,avx_msm,avx_each
bls12_381,avx512,swapped,1x16,cold,12,0,encryption,1.088277,0,0
bls12_381,avx512,swapped,1x16,cold,12,0,validation,1.052387,0,0
bls12_381,avx512,swapped,1x16,cold,12,0,share_generation,2.898809,0,0
bls12_381,avx512,swapped,1x16,cold,12,0,acceptance,6.448793,0,0
bls12_381,avx512,swapped,1x16,cold,12,0,preparation,39.625328,15,1
bls12_381,avx512,swapped,1x16,cold,12,0,precompute,5.150136,0,0
bls12_381,avx512,swapped,1x16,cold,12,0,opening,8.474250,0,0
bls12_381,avx512,swapped,1x16,cold,12,0,combiner,59.698827,15,1
bls12_381,avx512,swapped,1x16,cold,12,0,end_to_end,64.738861,15,1
bls12_381,avx512,swapped,1x16,cold,12,1,encryption,1.104950,0,0
bls12_381,avx512,swapped,1x16,cold,12,1,validation,1.056704,0,0
bls12_381,avx512,swapped,1x16,cold,12,1,share_generation,2.915932,0,0
bls12_381,avx512,swapped,1x16,cold,12,1,acceptance,6.394758,0,0
bls12_381,avx512,swapped,1x16,cold,12,1,preparation,39.549014,15,1
bls12_381,avx512,swapped,1x16,cold,12,1,precompute,5.036439,0,0
bls12_381,avx512,swapped,1x16,cold,12,1,opening,8.439432,0,0
bls12_381,avx512,swapped,1x16,cold,12,1,combiner,59.420053,15,1
bls12_381,avx512,swapped,1x16,cold,12,1,end_to_end,64.498140,15,1
bls12_381,avx512,swapped,1x16,cold,12,2,encryption,1.095447,0,0
bls12_381,avx512,swapped,1x16,cold,12,2,validation,1.044597,0,0
bls12_381,avx512,swapped,1x16,cold,12,2,share_generation,2.866794,0,0
bls12_381,avx512,swapped,1x16,cold,12,2,acceptance,6.386227,0,0
bls12_381,avx512,swapped,1x16,cold,12,2,preparation,39.603228,15,1
bls12_381,avx512,swapped,1x16,cold,12,2,precompute,4.861639,0,0
bls12_381,avx512,swapped,1x16,cold,12,2,opening,8.439492,0,0
bls12_381,avx512,swapped,1x16,cold,12,2,combiner,59.291066,15,1
bls12_381,avx512,swapped,1x16,cold,12,2,end_to_end,64.298435,15,1
bls12_381,avx512,swapped,1x16,cold,12,3,encryption,1.101346,0,0
bls12_381,avx512,swapped,1x16,cold,12,3,validation,1.059417,0,0
bls12_381,avx512,swapped,1x16,cold,12,3,share_generation,2.880373,0,0
bls12_381,avx512,swapped,1x16,cold,12,3,acceptance,6.439399,0,0
bls12_381,avx512,swapped,1x16,cold,12,3,preparation,39.517891,15,1
bls12_381,avx512,swapped,1x16,cold,12,3,precompute,4.918787,0,0
bls12_381,avx512,swapped,1x16,cold,12,3,opening,8.431370,0,0
bls12_381,avx512,swapped,1x16,cold,12,3,combiner,59.307978,15,1
bls12_381,avx512,swapped,1x16,cold,12,3,end_to_end,64.349465,15,1
bls12_381,avx512,swapped,1x16,cold,12,4,encryption,1.089178,0,0
bls12_381,avx512,swapped,1x16,cold,12,4,validation,1.056333,0,0
bls12_381,avx512,swapped,1x16,cold,12,4,share_generation,2.900731,0,0
bls12_381,avx512,swapped,1x16,cold,12,4,acceptance,6.416048,0,0
bls12_381,avx512,swapped,1x16,cold,12,4,preparation,39.443528,15,1
bls12_381,avx512,swapped,1x16,cold,12,4,precompute,4.920209,0,0
bls12_381,avx512,swapped,1x16,cold,12,4,opening,8.429208,0,0
bls12_381,avx512,swapped,1x16,cold,12,4,combiner,59.209564,15,1
bls12_381,avx512,swapped,1x16,cold,12,4,end_to_end,64.256347,15,1
