curve,simd,orientation,layout,cache,threads,sample,phase,milliseconds,avx_msm,avx_each
bls12_381,off,normal,1x16,cold,12,0,encryption,0.982081,0,0
bls12_381,off,normal,1x16,cold,12,0,validation,0.927486,0,0
bls12_381,off,normal,1x16,cold,12,0,share_generation,1.192110,0,0
bls12_381,off,normal,1x16,cold,12,0,acceptance,7.478849,0,0
bls12_381,off,normal,1x16,cold,12,0,preparation,105.533228,0,0
bls12_381,off,normal,1x16,cold,12,0,precompute,3.984222,0,0
bls12_381,off,normal,1x16,cold,12,0,opening,8.386409,0,0
bls12_381,off,normal,1x16,cold,12,0,combiner,125.383119,0,0
bls12_381,off,normal,1x16,cold,12,0,end_to_end,128.485247,0,0
bls12_381,off,normal,1x16,cold,12,1,encryption,0.971747,0,0
bls12_381,off,normal,1x16,cold,12,1,validation,0.929349,0,0
bls12_381,off,normal,1x16,cold,12,1,share_generation,1.154759,0,0
bls12_381,off,normal,1x16,cold,12,1,acceptance,7.415462,0,0
bls12_381,off,normal,1x16,cold,12,1,preparation,105.599449,0,0
bls12_381,off,normal,1x16,cold,12,1,precompute,4.166382,0,0
bls12_381,off,normal,1x16,cold,12,1,opening,8.425603,0,0
bls12_381,off,normal,1x16,cold,12,1,combiner,125.607388,0,0
bls12_381,off,normal,1x16,cold,12,1,end_to_end,128.663613,0,0
bls12_381,off,normal,1x16,cold,12,2,encryption,0.983704,0,0
bls12_381,off,normal,1x16,cold,12,2,validation,0.951048,0,0
bls12_381,off,normal,1x16,cold,12,2,share_generation,1.166796,0,0
bls12_381,off,normal,1x16,cold,12,2,acceptance,7.454306,0,0
bls12_381,off,normal,1x16,cold,12,2,preparation,108.433038,0,0
bls12_381,off,normal,1x16,cold,12,2,precompute,3.961560,0,0
bls12_381,off,normal,1x16,cold,12,2,opening,8.423750,0,0
bls12_381,off,normal,1x16,cold,12,2,combiner,128.272985,0,0
bls12_381,off,normal,1x16,cold,12,2,end_to_end,131.375073,0,0
bls12_381,off,normal,1x16,cold,12,3,encryption,0.977485,0,0
bls12_381,off,normal,1x16,cold,12,3,validation,0.935397,0,0
bls12_381,off,normal,1x16,cold,12,3,share_generation,1.158144,0,0
bls12_381,off,normal,1x16,cold,12,3,acceptance,7.434288,0,0
bls12_381,off,normal,1x16,cold,12,3,preparation,105.585281,0,0
bls12_381,off,normal,1x16,cold,12,3,precompute,4.001285,0,0
bls12_381,off,normal,1x16,cold,12,3,opening,8.416660,0,0
bls12_381,off,normal,1x16,cold,12,3,combiner,125.437824,0,0
bls12_381,off,normal,1x16,cold,12,3,end_to_end,128.509200,0,0
bls12_381,off,normal,1x16,cold,12,4,encryption,0.985626,0,0
bls12_381,off,normal,1x16,cold,12,4,validation,0.931572,0,0
bls12_381,off,normal,1x16,cold,12,4,share_generation,1.164312,0,0
bls12_381,off,normal,1x16,cold,12,4,acceptance,7.463469,0,0
bls12_381,off,normal,1x16,cold,12,4,preparation,105.373979,0,0
bls12_381,off,normal,1x16,cold,12,4,precompute,3.849446,0,0
bls12_381,off,normal,1x16,cold,12,4,opening,8.415869,0,0
bls12_381,off,normal,1x16,cold,12,4,combiner,125.103174,0,0
bls12_381,off,normal,1x16,cold,12,4,end_to_end,128.185154,0,0
